Week,Channel,Region,Channel Group,Channel Type,Super Region,Year,Quarter,Month,Spend,Impressions,Clicks,Conversions,Leads,Revenue,New Customers
2025-09-08,Paid Social,APAC,Social,Paid,International,2025,2025-Q3,2025-09,8244.25,598748,6951,154,382,19711.83,97
2025-09-08,Display,North America,Display,Paid,Americas,2025,2025-Q3,2025-09,11924.73,2468903,9638,107,271,11271.74,65
2025-09-08,Display,EMEA,Display,Paid,International,2025,2025-Q3,2025-09,7615.27,1477848,5350,59,138,6660.86,36
2025-09-08,Display,APAC,Display,Paid,International,2025,2025-Q3,2025-09,4159.28,751807,3013,30,72,3636.18,15
2025-09-08,Video,North America,Video,Paid,Americas,2025,2025-Q3,2025-09,15053.09,795399,7785,142,380,16605.02,90
2025-09-08,Video,EMEA,Video,Paid,International,2025,2025-Q3,2025-09,9678.34,480407,4110,76,187,9531.41,51
2025-09-08,Video,APAC,Video,Paid,International,2025,2025-Q3,2025-09,5326.75,258403,2464,40,104,5387.63,21
2025-09-08,Email,North America,CRM,Owned,Americas,2025,2025-Q3,2025-09,13577.56,151304,4302,282,670,39510.99,170
2025-09-08,Email,EMEA,CRM,Owned,International,2025,2025-Q3,2025-09,7675.58,108666,3415,177,437,26455.49,89
2025-09-08,Email,APAC,CRM,Owned,International,2025,2025-Q3,2025-09,4524,63811,2195,114,304,16171.8,56
2025-09-08,Organic Search,North America,Search,Earned,Americas,2025,2025-Q3,2025-09,10350.3,190715,7119,404,997,49758.25,272
2025-09-08,Organic Search,EMEA,Search,Earned,International,2025,2025-Q3,2025-09,5856.06,137167,5407,262,666,34531.18,149
2025-09-08,Organic Search,APAC,Search,Earned,International,2025,2025-Q3,2025-09,3688.02,85245,3651,167,454,21630.02,86
2025-09-08,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q3,2025-09,7711.45,212740,4184,138,337,17320.25,80
2025-09-08,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q3,2025-09,4373.33,145493,3130,92,237,12005.77,44
2025-09-08,Affiliate,APAC,Partner,Paid,International,2025,2025-Q3,2025-09,3134.3,79231,1865,60,169,6923.3,32
2025-09-15,Paid Search,North America,Search,Paid,Americas,2025,2025-Q3,2025-09,21682.42,392627,18041,754,1881,97666.84,462
2025-09-15,Paid Search,EMEA,Search,Paid,International,2025,2025-Q3,2025-09,14159.59,275761,14026,546,1482,68295,278
2025-09-15,Paid Search,APAC,Search,Paid,International,2025,2025-Q3,2025-09,10103.01,212627,10470,448,1234,51481.3,259
2025-09-15,Paid Social,North America,Social,Paid,Americas,2025,2025-Q3,2025-09,16488.65,1165447,13932,267,681,35520.96,138
2025-09-15,Paid Social,EMEA,Social,Paid,International,2025,2025-Q3,2025-09,11564.19,925112,12319,246,685,28361.05,132
2025-09-15,Paid Social,APAC,Social,Paid,International,2025,2025-Q3,2025-09,8200.21,671228,8573,188,514,21402.86,113
2025-09-15,Display,North America,Display,Paid,Americas,2025,2025-Q3,2025-09,9538.65,1852973,7780,75,198,8875.67,40
2025-09-15,Display,EMEA,Display,Paid,International,2025,2025-Q3,2025-09,7093.49,1514621,6536,68,189,7220.68,39
2025-09-15,Display,APAC,Display,Paid,International,2025,2025-Q3,2025-09,4999.86,1026642,4048,45,116,4821.25,28
2025-09-15,Video,North America,Video,Paid,Americas,2025,2025-Q3,2025-09,12255.93,613105,6100,92,249,11348.54,47
2025-09-15,Video,EMEA,Video,Paid,International,2025,2025-Q3,2025-09,9029.42,491304,5279,89,256,9920.64,50
2025-09-15,Video,APAC,Video,Paid,International,2025,2025-Q3,2025-09,6308.31,330619,3072,56,138,6648.36,35
2025-09-15,Email,North America,CRM,Owned,Americas,2025,2025-Q3,2025-09,11121.13,153949,5485,297,817,41109.79,155
2025-09-15,Email,EMEA,CRM,Owned,International,2025,2025-Q3,2025-09,8094.88,93598,3061,183,478,24028.14,107
2025-09-15,Email,APAC,CRM,Owned,International,2025,2025-Q3,2025-09,5023.08,62800,1807,104,254,14696.41,64
2025-09-15,Organic Search,North America,Search,Earned,Americas,2025,2025-Q3,2025-09,9048.81,171455,7576,357,1004,41884.36,197
2025-09-15,Organic Search,EMEA,Search,Earned,International,2025,2025-Q3,2025-09,6580.33,112601,4572,240,636,27796.43,147
2025-09-15,Organic Search,APAC,Search,Earned,International,2025,2025-Q3,2025-09,4337.5,79130,2874,155,371,19342.26,100
2025-09-15,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q3,2025-09,7610.68,192064,4194,141,376,16119.8,79
2025-09-15,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q3,2025-09,5552.08,126914,2402,91,223,10832.13,57
2025-09-15,Affiliate,APAC,Partner,Paid,International,2025,2025-Q3,2025-09,2999.08,89092,1790,56,139,7090.98,32
2025-09-22,Paid Search,North America,Search,Paid,Americas,2025,2025-Q3,2025-09,24426.71,498717,25389,1121,3067,128219.47,673
2025-09-22,Paid Search,EMEA,Search,Paid,International,2025,2025-Q3,2025-09,16708.62,317567,14226,686,1693,84280.43,462
2025-09-22,Paid Search,APAC,Search,Paid,International,2025,2025-Q3,2025-09,9658.65,172446,8006,343,869,44722.64,207
2025-09-22,Paid Social,North America,Social,Paid,Americas,2025,2025-Q3,2025-09,19801.67,1576649,17583,400,984,46812.68,249
2025-09-22,Paid Social,EMEA,Social,Paid,International,2025,2025-Q3,2025-09,11857.61,882859,9756,208,498,25927.56,125
2025-09-22,Paid Social,APAC,Social,Paid,International,2025,2025-Q3,2025-09,6544.95,480545,5917,107,281,13533.22,50
2025-09-22,Display,North America,Display,Paid,Americas,2025,2025-Q3,2025-09,11968.15,2373308,9793,116,305,12782.7,76
2025-09-22,Display,EMEA,Display,Paid,International,2025,2025-Q3,2025-09,7244.87,1351013,5169,59,146,6906.63,39
2025-09-22,Display,APAC,Display,Paid,International,2025,2025-Q3,2025-09,4214.36,804472,3429,34,92,4093.62,17
2025-09-22,Video,North America,Video,Paid,Americas,2025,2025-Q3,2025-09,14320.19,731102,6033,109,256,13336.14,64
2025-09-22,Video,EMEA,Video,Paid,International,2025,2025-Q3,2025-09,8054.1,384360,3478,50,127,6534.99,26
2025-09-22,Video,APAC,Video,Paid,International,2025,2025-Q3,2025-09,5097.34,277558,2808,42,120,4741.87,20
2025-09-22,Email,North America,CRM,Owned,Americas,2025,2025-Q3,2025-09,12146.53,151492,4545,293,707,42605.44,193
2025-09-22,Email,EMEA,CRM,Owned,International,2025,2025-Q3,2025-09,7255.32,109587,3647,201,523,31227.59,110
2025-09-22,Email,APAC,CRM,Owned,International,2025,2025-Q3,2025-09,4623,64497,2323,129,358,18882.98,69
2025-09-22,Organic Search,North America,Search,Earned,Americas,2025,2025-Q3,2025-09,8640.71,190673,7198,331,813,42284.33,182
2025-09-22,Organic Search,EMEA,Search,Earned,International,2025,2025-Q3,2025-09,5276.98,123283,5102,223,583,28342.16,108
2025-09-22,Organic Search,APAC,Search,Earned,International,2025,2025-Q3,2025-09,3759.78,68345,3086,149,423,16906.32,82
2025-09-22,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q3,2025-09,6862.39,214890,4482,149,375,19495.73,90
2025-09-22,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q3,2025-09,4481.7,138480,3143,99,266,12725.22,50
2025-09-22,Affiliate,APAC,Partner,Paid,International,2025,2025-Q3,2025-09,3195.44,80573,1795,63,171,7321.96,37
2025-09-29,Paid Search,North America,Search,Paid,Americas,2025,2025-Q3,2025-09,19528.83,357230,17575,652,1709,83232.35,318
2025-09-29,Paid Search,EMEA,Search,Paid,International,2025,2025-Q3,2025-09,14461.65,295409,15792,646,1823,73300.37,356
2025-09-29,Paid Search,APAC,Search,Paid,International,2025,2025-Q3,2025-09,10249.82,207249,10141,455,1211,52789.68,280
2025-09-29,Paid Social,North America,Social,Paid,Americas,2025,2025-Q3,2025-09,15939.19,1251483,16023,308,830,38238.97,164
2025-09-29,Paid Social,EMEA,Social,Paid,International,2025,2025-Q3,2025-09,11810.99,1002653,12424,262,720,29862.05,149
2025-09-29,Paid Social,APAC,Social,Paid,International,2025,2025-Q3,2025-09,8303.87,655893,7408,174,430,20685.95,108
2025-09-29,Display,North America,Display,Paid,Americas,2025,2025-Q3,2025-09,9794.69,1922927,8541,84,233,9219.98,45
2025-09-29,Display,EMEA,Display,Paid,International,2025,2025-Q3,2025-09,7212.21,1517148,6840,75,211,7810.03,43
2025-09-29,Display,APAC,Display,Paid,International,2025,2025-Q3,2025-09,5016.67,986957,3863,45,111,5042.92,31
2025-09-29,Video,North America,Video,Paid,Americas,2025,2025-Q3,2025-09,12519.28,705015,6907,111,309,12704.86,60
2025-09-29,Video,EMEA,Video,Paid,International,2025,2025-Q3,2025-09,9162.21,496001,4437,79,196,9129.18,48
2025-09-29,Video,APAC,Video,Paid,International,2025,2025-Q3,2025-09,5282.53,266453,2216,36,85,4440.09,22
2025-09-29,Email,North America,CRM,Owned,Americas,2025,2025-Q3,2025-09,11333.84,131001,4888,285,814,38055,161
2025-09-29,Email,EMEA,CRM,Owned,International,2025,2025-Q3,2025-09,8220.49,90567,2925,185,479,25299.8,119
2025-09-29,Email,APAC,CRM,Owned,International,2025,2025-Q3,2025-09,5097.59,63494,1947,119,294,17506.25,74
2025-09-29,Organic Search,North America,Search,Earned,Americas,2025,2025-Q3,2025-09,9126.41,164136,6454,323,835,36255.27,188
2025-09-29,Organic Search,EMEA,Search,Earned,International,2025,2025-Q3,2025-09,6263.53,114279,3944,204,493,24732.17,126
2025-09-29,Organic Search,APAC,Search,Earned,International,2025,2025-Q3,2025-09,3355.52,79293,3059,135,334,17522.64,68
2025-09-29,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q3,2025-09,7728.22,176207,4028,145,398,16690.18,88
2025-09-29,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q3,2025-09,5285.39,128564,2595,102,253,12652.42,69
2025-09-29,Affiliate,APAC,Partner,Paid,International,2025,2025-Q3,2025-09,3057.05,89160,1880,63,162,8306.02,37
2025-10-06,Paid Search,North America,Search,Paid,Americas,2025,2025-Q4,2025-10,24766.11,483510,20635,968,2317,115742.3,624
2025-10-06,Paid Search,EMEA,Search,Paid,International,2025,2025-Q4,2025-10,13864.74,253808,11328,464,1133,59120.19,267
2025-10-06,Paid Search,APAC,Search,Paid,International,2025,2025-Q4,2025-10,8239.87,156434,7755,292,778,35590.92,144
2025-10-06,Paid Social,North America,Social,Paid,Americas,2025,2025-Q4,2025-10,18877.28,1446107,17183,409,1048,49775.21,273
2025-10-06,Paid Social,EMEA,Social,Paid,International,2025,2025-Q4,2025-10,11306.38,813268,9493,213,531,27598.74,134
2025-10-06,Paid Social,APAC,Social,Paid,International,2025,2025-Q4,2025-10,6719.06,519368,6777,131,359,16538.42,69
2025-10-06,Display,North America,Display,Paid,Americas,2025,2025-Q4,2025-10,10748.94,2054455,7574,80,187,9116.24,46
2025-10-06,Display,EMEA,Display,Paid,International,2025,2025-Q4,2025-10,5750.98,1025291,4188,37,98,4326.19,17
2025-10-06,Display,APAC,Display,Paid,International,2025,2025-Q4,2025-10,4088.16,865225,3900,39,110,3993.11,20
2025-10-06,Video,North America,Video,Paid,Americas,2025,2025-Q4,2025-10,12812.82,629510,5460,98,239,12381.36,62
2025-10-06,Video,EMEA,Video,Paid,International,2025,2025-Q4,2025-10,7721.83,388409,3760,58,154,7515.85,30
2025-10-06,Video,APAC,Video,Paid,International,2025,2025-Q4,2025-10,5210.35,280965,2803,47,129,5658.73,27
2025-10-06,Email,North America,CRM,Owned,Americas,2025,2025-Q4,2025-10,10114.59,153107,4887,255,640,38516.78,130
2025-10-06,Email,EMEA,CRM,Owned,International,2025,2025-Q4,2025-10,6638.08,93351,3251,172,464,24541.14,87
2025-10-06,Email,APAC,CRM,Owned,International,2025,2025-Q4,2025-10,4714.89,52264,1878,110,306,14153.49,65
2025-10-06,Organic Search,North America,Search,Earned,Americas,2025,2025-Q4,2025-10,8184.53,192798,7713,355,916,47221.44,205
2025-10-06,Organic Search,EMEA,Search,Earned,International,2025,2025-Q4,2025-10,5408.41,117609,5096,237,650,29709.78,126
2025-10-06,Organic Search,APAC,Search,Earned,International,2025,2025-Q4,2025-10,3835.5,68998,2768,141,383,15973.69,84
2025-10-06,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q4,2025-10,6192.36,193456,4239,127,329,16516.77,61
2025-10-06,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q4,2025-10,4582.18,111064,2656,87,246,9788.69,46
2025-10-06,Affiliate,APAC,Partner,Paid,International,2025,2025-Q4,2025-10,3245.57,74095,1625,59,151,6883.81,36
2025-10-13,Paid Search,North America,Search,Paid,Americas,2025,2025-Q4,2025-10,20087.38,404932,20826,825,2262,99492.41,436
2025-10-13,Paid Search,EMEA,Search,Paid,International,2025,2025-Q4,2025-10,14802.89,308000,14502,627,1682,70188.68,368
2025-10-13,Paid Search,APAC,Search,Paid,International,2025,2025-Q4,2025-10,9695.03,188428,8151,370,932,44666.29,232
2025-10-13,Paid Social,North America,Social,Paid,Americas,2025,2025-Q4,2025-10,16354.01,1289601,17406,354,988,41458.47,194
2025-10-13,Paid Social,EMEA,Social,Paid,International,2025,2025-Q4,2025-10,12035.58,981317,12826,285,749,32845.86,173
2025-10-13,Paid Social,APAC,Social,Paid,International,2025,2025-Q4,2025-10,8337,631972,6829,167,397,20791.78,106
2025-10-13,Display,North America,Display,Paid,Americas,2025,2025-Q4,2025-10,10049.19,2193024,9042,93,256,9674.13,52
2025-10-13,Display,EMEA,Display,Paid,International,2025,2025-Q4,2025-10,7335.43,1488597,5590,66,164,7166.36,42
2025-10-13,Display,APAC,Display,Paid,International,2025,2025-Q4,2025-10,3959.2,750063,2797,28,67,3233.36,16
2025-10-13,Video,North America,Video,Paid,Americas,2025,2025-Q4,2025-10,12785.74,714984,7326,125,348,14037.21,74
2025-10-13,Video,EMEA,Video,Paid,International,2025,2025-Q4,2025-10,9232.42,478716,4249,78,196,9427.27,50
2025-10-13,Video,APAC,Video,Paid,International,2025,2025-Q4,2025-10,5394.22,261212,2315,40,99,5115.1,26
2025-10-13,Email,North America,CRM,Owned,Americas,2025,2025-Q4,2025-10,11551.57,126987,3940,240,622,31973.61,144
2025-10-13,Email,EMEA,CRM,Owned,International,2025,2025-Q4,2025-10,7377.96,92132,2697,159,375,22744.66,95
2025-10-13,Email,APAC,CRM,Owned,International,2025,2025-Q4,2025-10,4029.4,64256,2075,105,269,16129.37,50
2025-10-13,Organic Search,North America,Search,Earned,Americas,2025,2025-Q4,2025-10,9309.04,159440,6583,350,936,40952.73,218
2025-10-13,Organic Search,EMEA,Search,Earned,International,2025,2025-Q4,2025-10,5986.09,116045,4275,236,572,29790.81,156
2025-10-13,Organic Search,APAC,Search,Earned,International,2025,2025-Q4,2025-10,3451.26,80311,3246,151,397,20258.94,76
2025-10-13,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q4,2025-10,7851.32,179627,3275,125,300,15082.37,76
2025-10-13,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q4,2025-10,4400.03,129378,2614,78,194,10053.73,38
2025-10-13,Affiliate,APAC,Partner,Paid,International,2025,2025-Q4,2025-10,2615.89,75774,1679,50,134,6081.64,25
2025-10-20,Paid Search,North America,Search,Paid,Americas,2025,2025-Q4,2025-10,22321.98,420412,19122,899,2252,111061.13,614
2025-10-20,Paid Search,EMEA,Search,Paid,International,2025,2025-Q4,2025-10,13324.93,244934,11595,494,1273,65263.76,293
2025-10-20,Paid Search,APAC,Search,Paid,International,2025,2025-Q4,2025-10,8488.49,168394,8823,354,982,43427.99,188
2025-10-20,Paid Social,North America,Social,Paid,Americas,2025,2025-Q4,2025-10,16840.92,1243106,13797,276,670,34906.56,156
2025-10-20,Paid Social,EMEA,Social,Paid,International,2025,2025-Q4,2025-10,9683.9,703424,8766,161,428,19627.83,78
2025-10-20,Paid Social,APAC,Social,Paid,International,2025,2025-Q4,2025-10,6845.16,574388,7861,163,461,18072.24,91
2025-10-20,Display,North America,Display,Paid,Americas,2025,2025-Q4,2025-10,9649.62,1782117,6916,75,191,8868.1,46
2025-10-20,Display,EMEA,Display,Paid,International,2025,2025-Q4,2025-10,5941.61,1179797,5123,48,133,5528.15,25
2025-10-20,Display,APAC,Display,Paid,International,2025,2025-Q4,2025-10,4194.4,877521,3682,39,108,4234.91,23
2025-10-20,Video,North America,Video,Paid,Americas,2025,2025-Q4,2025-10,10839.54,510863,4704,70,177,9251.17,36
2025-10-20,Video,EMEA,Video,Paid,International,2025,2025-Q4,2025-10,7532.35,402262,4128,65,181,7471.54,35
2025-10-20,Video,APAC,Video,Paid,International,2025,2025-Q4,2025-10,5334.37,293560,2888,49,135,5522.26,30
2025-10-20,Email,North America,CRM,Owned,Americas,2025,2025-Q4,2025-10,9750.71,155178,5237,279,733,41846.81,153
2025-10-20,Email,EMEA,CRM,Owned,International,2025,2025-Q4,2025-10,6827.71,89555,3128,176,486,25038.33,97
2025-10-20,Email,APAC,CRM,Owned,International,2025,2025-Q4,2025-10,4817.63,52994,1681,105,275,14094.83,67
2025-10-20,Organic Search,North America,Search,Earned,Americas,2025,2025-Q4,2025-10,7524.38,164980,6910,304,819,38535.7,152
2025-10-20,Organic Search,EMEA,Search,Earned,International,2025,2025-Q4,2025-10,5550.2,94546,4339,215,613,23729,122
2025-10-20,Organic Search,APAC,Search,Earned,International,2025,2025-Q4,2025-10,3919.85,67218,2664,144,355,17107.13,93
2025-10-20,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q4,2025-10,6386.71,185571,4260,134,366,16689.51,70
2025-10-20,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q4,2025-10,4703.37,112811,2398,85,227,9546.73,51
2025-10-20,Affiliate,APAC,Partner,Paid,International,2025,2025-Q4,2025-10,2887.84,75679,1472,51,126,6194,32
2025-10-27,Paid Search,North America,Search,Paid,Americas,2025,2025-Q4,2025-10,22190.46,442642,23888,989,2804,115024.43,552
2025-10-27,Paid Search,EMEA,Search,Paid,International,2025,2025-Q4,2025-10,16243.25,326327,16351,743,1912,86824.69,462
2025-10-27,Paid Search,APAC,Search,Paid,International,2025,2025-Q4,2025-10,10674.64,199875,8650,417,999,52027.88,258
2025-10-27,Paid Social,North America,Social,Paid,Americas,2025,2025-Q4,2025-10,18051.62,1519030,18138,386,1029,42759.12,221
2025-10-27,Paid Social,EMEA,Social,Paid,International,2025,2025-Q4,2025-10,12327.59,969979,10623,240,603,28622.29,148
2025-10-27,Paid Social,APAC,Social,Paid,International,2025,2025-Q4,2025-10,6801.95,498202,5647,110,271,14023.73,63
2025-10-27,Display,North America,Display,Paid,Americas,2025,2025-Q4,2025-10,11031.74,2323006,10156,111,303,11619.34,67
2025-10-27,Display,EMEA,Display,Paid,International,2025,2025-Q4,2025-10,7957.31,1553965,5916,71,175,7973.82,47
2025-10-27,Display,APAC,Display,Paid,International,2025,2025-Q4,2025-10,4444.18,811950,3206,36,89,4296.26,22
2025-10-27,Video,North America,Video,Paid,Americas,2025,2025-Q4,2025-10,13899.9,746783,6466,115,295,13398.28,71
2025-10-27,Video,EMEA,Video,Paid,International,2025,2025-Q4,2025-10,8501.31,425166,3574,60,144,7452.11,35
2025-10-27,Video,APAC,Video,Paid,International,2025,2025-Q4,2025-10,4632.01,226740,2121,31,79,3930.19,15
2025-10-27,Email,North America,CRM,Owned,Americas,2025,2025-Q4,2025-10,12554.57,138386,4599,295,775,40644.14,188
2025-10-27,Email,EMEA,CRM,Owned,International,2025,2025-Q4,2025-10,7700.71,100708,3090,193,479,28628.15,123
2025-10-27,Email,APAC,CRM,Owned,International,2025,2025-Q4,2025-10,4472.95,69486,2359,129,340,19623.05,62
2025-10-27,Organic Search,North America,Search,Earned,Americas,2025,2025-Q4,2025-10,9621.34,174751,6115,322,754,39317.21,186
2025-10-27,Organic Search,EMEA,Search,Earned,International,2025,2025-Q4,2025-10,5533,126823,4891,207,524,27119.64,106
2025-10-27,Organic Search,APAC,Search,Earned,International,2025,2025-Q4,2025-10,3405.78,70485,2978,132,356,15740.41,66
2025-10-27,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q4,2025-10,7676.57,196818,3777,143,344,17870.07,94
2025-10-27,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q4,2025-10,4643.2,141172,3008,98,254,13010.81,55
2025-10-27,Affiliate,APAC,Partner,Paid,International,2025,2025-Q4,2025-10,2893.66,84056,1957,63,172,8029.25,32
2025-11-03,Paid Search,North America,Search,Paid,Americas,2025,2025-Q4,2025-11,26610.73,482620,21646,828,2046,106591.67,432
2025-11-03,Paid Search,EMEA,Search,Paid,International,2025,2025-Q4,2025-11,16264.95,305761,15413,592,1586,69753.71,301
2025-11-03,Paid Search,APAC,Search,Paid,International,2025,2025-Q4,2025-11,11561.84,244762,12692,530,1473,58368.93,303
2025-11-03,Paid Social,North America,Social,Paid,Americas,2025,2025-Q4,2025-11,20069.94,1427921,16940,358,914,46881.43,210
2025-11-03,Paid Social,EMEA,Social,Paid,International,2025,2025-Q4,2025-11,13255.5,1060118,13985,276,763,33605.36,145
2025-11-03,Paid Social,APAC,Social,Paid,International,2025,2025-Q4,2025-11,9330.07,770114,9304,200,543,23283.45,119
