Month,Source,Segment,Stage,Source Type,Stage Order,Year,Quarter,Month Label,Cycle Days,Records,Pipeline Value,Won Value,Visitors,Leads,MQLs,SQLs,Opportunities,Customers,Cycle Pool
2025-08-01,Email,SMB,MQL,Nurture,3,2025,2025-Q3,2025-08,0,722,0,0,0,0,722,0,0,0,0
2025-08-01,Email,SMB,SQL,Nurture,4,2025,2025-Q3,2025-08,21.71,407,0,0,0,0,0,407,0,0,0
2025-08-01,Email,SMB,Opportunity,Nurture,5,2025,2025-Q3,2025-08,21.71,256,796637,0,0,0,0,0,256,0,0
2025-08-01,Email,SMB,Customer,Nurture,6,2025,2025-Q3,2025-08,21.71,85,264405,264405,0,0,0,0,0,85,1845.35
2025-08-01,Webinar,Enterprise,Visitors,Nurture,1,2025,2025-Q3,2025-08,0,2794,0,0,2794,0,0,0,0,0,0
2025-08-01,Webinar,Enterprise,Leads,Nurture,2,2025,2025-Q3,2025-08,0,436,0,0,0,436,0,0,0,0,0
2025-08-01,Webinar,Enterprise,MQL,Nurture,3,2025,2025-Q3,2025-08,0,184,0,0,0,0,184,0,0,0,0
2025-08-01,Webinar,Enterprise,SQL,Nurture,4,2025,2025-Q3,2025-08,91.1,102,0,0,0,0,0,102,0,0,0
2025-08-01,Webinar,Enterprise,Opportunity,Nurture,5,2025,2025-Q3,2025-08,91.1,61,1726119,0,0,0,0,0,61,0,0
2025-08-01,Webinar,Enterprise,Customer,Nurture,6,2025,2025-Q3,2025-08,91.1,27,763756,763756,0,0,0,0,0,27,2459.7
2025-08-01,Webinar,Mid-Market,Visitors,Nurture,1,2025,2025-Q3,2025-08,0,4390,0,0,4390,0,0,0,0,0,0
2025-08-01,Webinar,Mid-Market,Leads,Nurture,2,2025,2025-Q3,2025-08,0,698,0,0,0,698,0,0,0,0,0
2025-08-01,Webinar,Mid-Market,MQL,Nurture,3,2025,2025-Q3,2025-08,0,288,0,0,0,0,288,0,0,0,0
2025-08-01,Webinar,Mid-Market,SQL,Nurture,4,2025,2025-Q3,2025-08,47.01,160,0,0,0,0,0,160,0,0,0
2025-08-01,Webinar,Mid-Market,Opportunity,Nurture,5,2025,2025-Q3,2025-08,47.01,100,916840,0,0,0,0,0,100,0,0
2025-08-01,Webinar,Mid-Market,Customer,Nurture,6,2025,2025-Q3,2025-08,47.01,36,333900,333900,0,0,0,0,0,36,1692.36
2025-08-01,Webinar,SMB,Visitors,Nurture,1,2025,2025-Q3,2025-08,0,5883,0,0,5883,0,0,0,0,0,0
2025-08-01,Webinar,SMB,Leads,Nurture,2,2025,2025-Q3,2025-08,0,919,0,0,0,919,0,0,0,0,0
2025-08-01,Webinar,SMB,MQL,Nurture,3,2025,2025-Q3,2025-08,0,383,0,0,0,0,383,0,0,0,0
2025-08-01,Webinar,SMB,SQL,Nurture,4,2025,2025-Q3,2025-08,20.22,209,0,0,0,0,0,209,0,0,0
2025-08-01,Webinar,SMB,Opportunity,Nurture,5,2025,2025-Q3,2025-08,20.22,127,397024,0,0,0,0,0,127,0,0
2025-08-01,Webinar,SMB,Customer,Nurture,6,2025,2025-Q3,2025-08,20.22,42,131944,131944,0,0,0,0,0,42,849.24
2025-08-01,Partner,Enterprise,Visitors,Partner,1,2025,2025-Q3,2025-08,0,4939,0,0,4939,0,0,0,0,0,0
2025-08-01,Partner,Enterprise,Leads,Partner,2,2025,2025-Q3,2025-08,0,497,0,0,0,497,0,0,0,0,0
2025-08-01,Partner,Enterprise,MQL,Partner,3,2025,2025-Q3,2025-08,0,201,0,0,0,0,201,0,0,0,0
2025-08-01,Partner,Enterprise,SQL,Partner,4,2025,2025-Q3,2025-08,86.27,114,0,0,0,0,0,114,0,0,0
2025-08-01,Partner,Enterprise,Opportunity,Partner,5,2025,2025-Q3,2025-08,86.27,67,1968713,0,0,0,0,0,67,0,0
2025-08-01,Partner,Enterprise,Customer,Partner,6,2025,2025-Q3,2025-08,86.27,30,884300,884300,0,0,0,0,0,30,2588.1
2025-08-01,Partner,Mid-Market,Visitors,Partner,1,2025,2025-Q3,2025-08,0,7483,0,0,7483,0,0,0,0,0,0
2025-08-01,Partner,Mid-Market,Leads,Partner,2,2025,2025-Q3,2025-08,0,741,0,0,0,741,0,0,0,0,0
2025-08-01,Partner,Mid-Market,MQL,Partner,3,2025,2025-Q3,2025-08,0,307,0,0,0,0,307,0,0,0,0
2025-08-01,Partner,Mid-Market,SQL,Partner,4,2025,2025-Q3,2025-08,47.45,173,0,0,0,0,0,173,0,0,0
2025-08-01,Partner,Mid-Market,Opportunity,Partner,5,2025,2025-Q3,2025-08,47.45,104,976707,0,0,0,0,0,104,0,0
2025-08-01,Partner,Mid-Market,Customer,Partner,6,2025,2025-Q3,2025-08,47.45,41,390196,390196,0,0,0,0,0,41,1945.45
2025-08-01,Partner,SMB,Visitors,Partner,1,2025,2025-Q3,2025-08,0,9637,0,0,9637,0,0,0,0,0,0
2025-08-01,Partner,SMB,Leads,Partner,2,2025,2025-Q3,2025-08,0,947,0,0,0,947,0,0,0,0,0
2025-08-01,Partner,SMB,MQL,Partner,3,2025,2025-Q3,2025-08,0,405,0,0,0,0,405,0,0,0,0
2025-08-01,Partner,SMB,SQL,Partner,4,2025,2025-Q3,2025-08,21.44,219,0,0,0,0,0,219,0,0,0
2025-08-01,Partner,SMB,Opportunity,Partner,5,2025,2025-Q3,2025-08,21.44,135,420741,0,0,0,0,0,135,0,0
2025-08-01,Partner,SMB,Customer,Partner,6,2025,2025-Q3,2025-08,21.44,47,145660,145660,0,0,0,0,0,47,1007.68
2025-08-01,Direct,Enterprise,Visitors,Inbound,1,2025,2025-Q3,2025-08,0,11028,0,0,11028,0,0,0,0,0,0
2025-08-01,Direct,Enterprise,Leads,Inbound,2,2025,2025-Q3,2025-08,0,1024,0,0,0,1024,0,0,0,0,0
2025-08-01,Direct,Enterprise,MQL,Inbound,3,2025,2025-Q3,2025-08,0,435,0,0,0,0,435,0,0,0,0
2025-08-01,Direct,Enterprise,SQL,Inbound,4,2025,2025-Q3,2025-08,89.73,238,0,0,0,0,0,238,0,0,0
2025-08-01,Direct,Enterprise,Opportunity,Inbound,5,2025,2025-Q3,2025-08,89.73,146,4167410,0,0,0,0,0,146,0,0
2025-08-01,Direct,Enterprise,Customer,Inbound,6,2025,2025-Q3,2025-08,89.73,62,1765915,1765915,0,0,0,0,0,62,5563.26
2025-08-01,Direct,Mid-Market,Visitors,Inbound,1,2025,2025-Q3,2025-08,0,17398,0,0,17398,0,0,0,0,0,0
2025-08-01,Direct,Mid-Market,Leads,Inbound,2,2025,2025-Q3,2025-08,0,1591,0,0,0,1591,0,0,0,0,0
2025-08-01,Direct,Mid-Market,MQL,Inbound,3,2025,2025-Q3,2025-08,0,677,0,0,0,0,677,0,0,0,0
2025-08-01,Direct,Mid-Market,SQL,Inbound,4,2025,2025-Q3,2025-08,43.57,371,0,0,0,0,0,371,0,0,0
2025-08-01,Direct,Mid-Market,Opportunity,Inbound,5,2025,2025-Q3,2025-08,43.57,231,2154609,0,0,0,0,0,231,0,0
2025-08-01,Direct,Mid-Market,Customer,Inbound,6,2025,2025-Q3,2025-08,43.57,85,794897,794897,0,0,0,0,0,85,3703.45
2025-08-01,Direct,SMB,Visitors,Inbound,1,2025,2025-Q3,2025-08,0,22978,0,0,22978,0,0,0,0,0,0
2025-08-01,Direct,SMB,Leads,Inbound,2,2025,2025-Q3,2025-08,0,2080,0,0,0,2080,0,0,0,0,0
2025-08-01,Direct,SMB,MQL,Inbound,3,2025,2025-Q3,2025-08,0,878,0,0,0,0,878,0,0,0,0
2025-08-01,Direct,SMB,SQL,Inbound,4,2025,2025-Q3,2025-08,21.02,473,0,0,0,0,0,473,0,0,0
2025-08-01,Direct,SMB,Opportunity,Inbound,5,2025,2025-Q3,2025-08,21.02,292,941650,0,0,0,0,0,292,0,0
2025-08-01,Direct,SMB,Customer,Inbound,6,2025,2025-Q3,2025-08,21.02,96,308258,308258,0,0,0,0,0,96,2017.92
2025-09-01,Paid Search,Enterprise,Visitors,Paid,1,2025,2025-Q3,2025-09,0,13447,0,0,13447,0,0,0,0,0,0
2025-09-01,Paid Search,Enterprise,Leads,Paid,2,2025,2025-Q3,2025-09,0,1415,0,0,0,1415,0,0,0,0,0
2025-09-01,Paid Search,Enterprise,MQL,Paid,3,2025,2025-Q3,2025-09,0,599,0,0,0,0,599,0,0,0,0
2025-09-01,Paid Search,Enterprise,SQL,Paid,4,2025,2025-Q3,2025-09,91.9,323,0,0,0,0,0,323,0,0,0
2025-09-01,Paid Search,Enterprise,Opportunity,Paid,5,2025,2025-Q3,2025-09,91.9,199,5596292,0,0,0,0,0,199,0,0
2025-09-01,Paid Search,Enterprise,Customer,Paid,6,2025,2025-Q3,2025-09,91.9,80,2248928,2248928,0,0,0,0,0,80,7352.0
2025-09-01,Paid Search,Mid-Market,Visitors,Paid,1,2025,2025-Q3,2025-09,0,21526,0,0,21526,0,0,0,0,0,0
2025-09-01,Paid Search,Mid-Market,Leads,Paid,2,2025,2025-Q3,2025-09,0,2314,0,0,0,2314,0,0,0,0,0
2025-09-01,Paid Search,Mid-Market,MQL,Paid,3,2025,2025-Q3,2025-09,0,964,0,0,0,0,964,0,0,0,0
2025-09-01,Paid Search,Mid-Market,SQL,Paid,4,2025,2025-Q3,2025-09,45.88,525,0,0,0,0,0,525,0,0,0
2025-09-01,Paid Search,Mid-Market,Opportunity,Paid,5,2025,2025-Q3,2025-09,45.88,320,2915656,0,0,0,0,0,320,0,0
2025-09-01,Paid Search,Mid-Market,Customer,Paid,6,2025,2025-Q3,2025-09,45.88,113,1028424,1028424,0,0,0,0,0,113,5184.44
2025-09-01,Paid Search,SMB,Visitors,Paid,1,2025,2025-Q3,2025-09,0,27975,0,0,27975,0,0,0,0,0,0
2025-09-01,Paid Search,SMB,Leads,Paid,2,2025,2025-Q3,2025-09,0,3025,0,0,0,3025,0,0,0,0,0
2025-09-01,Paid Search,SMB,MQL,Paid,3,2025,2025-Q3,2025-09,0,1243,0,0,0,0,1243,0,0,0,0
2025-09-01,Paid Search,SMB,SQL,Paid,4,2025,2025-Q3,2025-09,20.2,682,0,0,0,0,0,682,0,0,0
2025-09-01,Paid Search,SMB,Opportunity,Paid,5,2025,2025-Q3,2025-09,20.2,402,1266583,0,0,0,0,0,402,0,0
2025-09-01,Paid Search,SMB,Customer,Paid,6,2025,2025-Q3,2025-09,20.2,138,435556,435556,0,0,0,0,0,138,2787.6
2025-09-01,Paid Social,Enterprise,Visitors,Paid,1,2025,2025-Q3,2025-09,0,16843,0,0,16843,0,0,0,0,0,0
2025-09-01,Paid Social,Enterprise,Leads,Paid,2,2025,2025-Q3,2025-09,0,1259,0,0,0,1259,0,0,0,0,0
2025-09-01,Paid Social,Enterprise,MQL,Paid,3,2025,2025-Q3,2025-09,0,536,0,0,0,0,536,0,0,0,0
2025-09-01,Paid Social,Enterprise,SQL,Paid,4,2025,2025-Q3,2025-09,86.19,291,0,0,0,0,0,291,0,0,0
2025-09-01,Paid Social,Enterprise,Opportunity,Paid,5,2025,2025-Q3,2025-09,86.19,186,5365432,0,0,0,0,0,186,0,0
2025-09-01,Paid Social,Enterprise,Customer,Paid,6,2025,2025-Q3,2025-09,86.19,80,2299492,2299492,0,0,0,0,0,80,6895.2
2025-09-01,Paid Social,Mid-Market,Visitors,Paid,1,2025,2025-Q3,2025-09,0,25712,0,0,25712,0,0,0,0,0,0
2025-09-01,Paid Social,Mid-Market,Leads,Paid,2,2025,2025-Q3,2025-09,0,1964,0,0,0,1964,0,0,0,0,0
2025-09-01,Paid Social,Mid-Market,MQL,Paid,3,2025,2025-Q3,2025-09,0,835,0,0,0,0,835,0,0,0,0
2025-09-01,Paid Social,Mid-Market,SQL,Paid,4,2025,2025-Q3,2025-09,47.25,470,0,0,0,0,0,470,0,0,0
2025-09-01,Paid Social,Mid-Market,Opportunity,Paid,5,2025,2025-Q3,2025-09,47.25,294,2784865,0,0,0,0,0,294,0,0
2025-09-01,Paid Social,Mid-Market,Customer,Paid,6,2025,2025-Q3,2025-09,47.25,108,1021697,1021697,0,0,0,0,0,108,5103.0
2025-09-01,Paid Social,SMB,Visitors,Paid,1,2025,2025-Q3,2025-09,0,32370,0,0,32370,0,0,0,0,0,0
2025-09-01,Paid Social,SMB,Leads,Paid,2,2025,2025-Q3,2025-09,0,2468,0,0,0,2468,0,0,0,0,0
2025-09-01,Paid Social,SMB,MQL,Paid,3,2025,2025-Q3,2025-09,0,1026,0,0,0,0,1026,0,0,0,0
2025-09-01,Paid Social,SMB,SQL,Paid,4,2025,2025-Q3,2025-09,21.99,579,0,0,0,0,0,579,0,0,0
2025-09-01,Paid Social,SMB,Opportunity,Paid,5,2025,2025-Q3,2025-09,21.99,353,1079143,0,0,0,0,0,353,0,0
2025-09-01,Paid Social,SMB,Customer,Paid,6,2025,2025-Q3,2025-09,21.99,121,370745,370745,0,0,0,0,0,121,2660.79
2025-09-01,Organic Search,Enterprise,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,21653,0,0,21653,0,0,0,0,0,0
2025-09-01,Organic Search,Enterprise,Leads,Inbound,2,2025,2025-Q3,2025-09,0,2534,0,0,0,2534,0,0,0,0,0
2025-09-01,Organic Search,Enterprise,MQL,Inbound,3,2025,2025-Q3,2025-09,0,1044,0,0,0,0,1044,0,0,0,0
2025-09-01,Organic Search,Enterprise,SQL,Inbound,4,2025,2025-Q3,2025-09,87.57,568,0,0,0,0,0,568,0,0,0
2025-09-01,Organic Search,Enterprise,Opportunity,Inbound,5,2025,2025-Q3,2025-09,87.57,341,9612054,0,0,0,0,0,341,0,0
2025-09-01,Organic Search,Enterprise,Customer,Inbound,6,2025,2025-Q3,2025-09,87.57,149,4198155,4198155,0,0,0,0,0,149,13047.93
2025-09-01,Organic Search,Mid-Market,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,33893,0,0,33893,0,0,0,0,0,0
2025-09-01,Organic Search,Mid-Market,Leads,Inbound,2,2025,2025-Q3,2025-09,0,3892,0,0,0,3892,0,0,0,0,0
2025-09-01,Organic Search,Mid-Market,MQL,Inbound,3,2025,2025-Q3,2025-09,0,1625,0,0,0,0,1625,0,0,0,0
2025-09-01,Organic Search,Mid-Market,SQL,Inbound,4,2025,2025-Q3,2025-09,44.26,883,0,0,0,0,0,883,0,0,0
2025-09-01,Organic Search,Mid-Market,Opportunity,Inbound,5,2025,2025-Q3,2025-09,44.26,537,5005755,0,0,0,0,0,537,0,0
2025-09-01,Organic Search,Mid-Market,Customer,Inbound,6,2025,2025-Q3,2025-09,44.26,190,1772226,1772226,0,0,0,0,0,190,8409.4
2025-09-01,Organic Search,SMB,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,44750,0,0,44750,0,0,0,0,0,0
2025-09-01,Organic Search,SMB,Leads,Inbound,2,2025,2025-Q3,2025-09,0,5122,0,0,0,5122,0,0,0,0,0
2025-09-01,Organic Search,SMB,MQL,Inbound,3,2025,2025-Q3,2025-09,0,2168,0,0,0,0,2168,0,0,0,0
2025-09-01,Organic Search,SMB,SQL,Inbound,4,2025,2025-Q3,2025-09,20.97,1152,0,0,0,0,0,1152,0,0,0
2025-09-01,Organic Search,SMB,Opportunity,Inbound,5,2025,2025-Q3,2025-09,20.97,713,2296096,0,0,0,0,0,713,0,0
2025-09-01,Organic Search,SMB,Customer,Inbound,6,2025,2025-Q3,2025-09,20.97,234,756854,756854,0,0,0,0,0,234,4906.98
2025-09-01,Email,Enterprise,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,6620,0,0,6620,0,0,0,0,0,0
2025-09-01,Email,Enterprise,Leads,Nurture,2,2025,2025-Q3,2025-09,0,849,0,0,0,849,0,0,0,0,0
2025-09-01,Email,Enterprise,MQL,Nurture,3,2025,2025-Q3,2025-09,0,360,0,0,0,0,360,0,0,0,0
2025-09-01,Email,Enterprise,SQL,Nurture,4,2025,2025-Q3,2025-09,90.43,200,0,0,0,0,0,200,0,0,0
2025-09-01,Email,Enterprise,Opportunity,Nurture,5,2025,2025-Q3,2025-09,90.43,124,3631794,0,0,0,0,0,124,0,0
2025-09-01,Email,Enterprise,Customer,Nurture,6,2025,2025-Q3,2025-09,90.43,54,1566521,1566521,0,0,0,0,0,54,4883.22
2025-09-01,Email,Mid-Market,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,9688,0,0,9688,0,0,0,0,0,0
2025-09-01,Email,Mid-Market,Leads,Nurture,2,2025,2025-Q3,2025-09,0,1219,0,0,0,1219,0,0,0,0,0
2025-09-01,Email,Mid-Market,MQL,Nurture,3,2025,2025-Q3,2025-09,0,526,0,0,0,0,526,0,0,0,0
2025-09-01,Email,Mid-Market,SQL,Nurture,4,2025,2025-Q3,2025-09,46.65,292,0,0,0,0,0,292,0,0,0
2025-09-01,Email,Mid-Market,Opportunity,Nurture,5,2025,2025-Q3,2025-09,46.65,184,1632707,0,0,0,0,0,184,0,0
2025-09-01,Email,Mid-Market,Customer,Nurture,6,2025,2025-Q3,2025-09,46.65,64,566989,566989,0,0,0,0,0,64,2985.6
2025-09-01,Email,SMB,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,12971,0,0,12971,0,0,0,0,0,0
2025-09-01,Email,SMB,Leads,Nurture,2,2025,2025-Q3,2025-09,0,1675,0,0,0,1675,0,0,0,0,0
2025-09-01,Email,SMB,MQL,Nurture,3,2025,2025-Q3,2025-09,0,728,0,0,0,0,728,0,0,0,0
2025-09-01,Email,SMB,SQL,Nurture,4,2025,2025-Q3,2025-09,20.31,399,0,0,0,0,0,399,0,0,0
2025-09-01,Email,SMB,Opportunity,Nurture,5,2025,2025-Q3,2025-09,20.31,248,764095,0,0,0,0,0,248,0,0
2025-09-01,Email,SMB,Customer,Nurture,6,2025,2025-Q3,2025-09,20.31,79,243908,243908,0,0,0,0,0,79,1604.49
2025-09-01,Webinar,Enterprise,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,2700,0,0,2700,0,0,0,0,0,0
2025-09-01,Webinar,Enterprise,Leads,Nurture,2,2025,2025-Q3,2025-09,0,417,0,0,0,417,0,0,0,0,0
2025-09-01,Webinar,Enterprise,MQL,Nurture,3,2025,2025-Q3,2025-09,0,176,0,0,0,0,176,0,0,0,0
2025-09-01,Webinar,Enterprise,SQL,Nurture,4,2025,2025-Q3,2025-09,84.72,94,0,0,0,0,0,94,0,0,0
2025-09-01,Webinar,Enterprise,Opportunity,Nurture,5,2025,2025-Q3,2025-09,84.72,56,1595113,0,0,0,0,0,56,0,0
2025-09-01,Webinar,Enterprise,Customer,Nurture,6,2025,2025-Q3,2025-09,84.72,22,626141,626141,0,0,0,0,0,22,1863.84
2025-09-01,Webinar,Mid-Market,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,4326,0,0,4326,0,0,0,0,0,0
2025-09-01,Webinar,Mid-Market,Leads,Nurture,2,2025,2025-Q3,2025-09,0,665,0,0,0,665,0,0,0,0,0
2025-09-01,Webinar,Mid-Market,MQL,Nurture,3,2025,2025-Q3,2025-09,0,277,0,0,0,0,277,0,0,0,0
2025-09-01,Webinar,Mid-Market,SQL,Nurture,4,2025,2025-Q3,2025-09,45.96,149,0,0,0,0,0,149,0,0,0
2025-09-01,Webinar,Mid-Market,Opportunity,Nurture,5,2025,2025-Q3,2025-09,45.96,93,895747,0,0,0,0,0,93,0,0
2025-09-01,Webinar,Mid-Market,Customer,Nurture,6,2025,2025-Q3,2025-09,45.96,29,277189,277189,0,0,0,0,0,29,1332.84
2025-09-01,Webinar,SMB,Visitors,Nurture,1,2025,2025-Q3,2025-09,0,5391,0,0,5391,0,0,0,0,0,0
2025-09-01,Webinar,SMB,Leads,Nurture,2,2025,2025-Q3,2025-09,0,845,0,0,0,845,0,0,0,0,0
2025-09-01,Webinar,SMB,MQL,Nurture,3,2025,2025-Q3,2025-09,0,348,0,0,0,0,348,0,0,0,0
2025-09-01,Webinar,SMB,SQL,Nurture,4,2025,2025-Q3,2025-09,21.34,192,0,0,0,0,0,192,0,0,0
2025-09-01,Webinar,SMB,Opportunity,Nurture,5,2025,2025-Q3,2025-09,21.34,117,372298,0,0,0,0,0,117,0,0
2025-09-01,Webinar,SMB,Customer,Nurture,6,2025,2025-Q3,2025-09,21.34,41,130661,130661,0,0,0,0,0,41,874.94
2025-09-01,Partner,Enterprise,Visitors,Partner,1,2025,2025-Q3,2025-09,0,4334,0,0,4334,0,0,0,0,0,0
2025-09-01,Partner,Enterprise,Leads,Partner,2,2025,2025-Q3,2025-09,0,435,0,0,0,435,0,0,0,0,0
2025-09-01,Partner,Enterprise,MQL,Partner,3,2025,2025-Q3,2025-09,0,190,0,0,0,0,190,0,0,0,0
2025-09-01,Partner,Enterprise,SQL,Partner,4,2025,2025-Q3,2025-09,90.74,104,0,0,0,0,0,104,0,0,0
2025-09-01,Partner,Enterprise,Opportunity,Partner,5,2025,2025-Q3,2025-09,90.74,64,1774026,0,0,0,0,0,64,0,0
2025-09-01,Partner,Enterprise,Customer,Partner,6,2025,2025-Q3,2025-09,90.74,28,781504,781504,0,0,0,0,0,28,2540.72
2025-09-01,Partner,Mid-Market,Visitors,Partner,1,2025,2025-Q3,2025-09,0,6861,0,0,6861,0,0,0,0,0,0
2025-09-01,Partner,Mid-Market,Leads,Partner,2,2025,2025-Q3,2025-09,0,712,0,0,0,712,0,0,0,0,0
2025-09-01,Partner,Mid-Market,MQL,Partner,3,2025,2025-Q3,2025-09,0,303,0,0,0,0,303,0,0,0,0
2025-09-01,Partner,Mid-Market,SQL,Partner,4,2025,2025-Q3,2025-09,45.28,172,0,0,0,0,0,172,0,0,0
2025-09-01,Partner,Mid-Market,Opportunity,Partner,5,2025,2025-Q3,2025-09,45.28,106,969945,0,0,0,0,0,106,0,0
2025-09-01,Partner,Mid-Market,Customer,Partner,6,2025,2025-Q3,2025-09,45.28,39,357832,357832,0,0,0,0,0,39,1765.92
2025-09-01,Partner,SMB,Visitors,Partner,1,2025,2025-Q3,2025-09,0,9313,0,0,9313,0,0,0,0,0,0
2025-09-01,Partner,SMB,Leads,Partner,2,2025,2025-Q3,2025-09,0,977,0,0,0,977,0,0,0,0,0
2025-09-01,Partner,SMB,MQL,Partner,3,2025,2025-Q3,2025-09,0,413,0,0,0,0,413,0,0,0,0
2025-09-01,Partner,SMB,SQL,Partner,4,2025,2025-Q3,2025-09,20.62,231,0,0,0,0,0,231,0,0,0
2025-09-01,Partner,SMB,Opportunity,Partner,5,2025,2025-Q3,2025-09,20.62,142,454745,0,0,0,0,0,142,0,0
2025-09-01,Partner,SMB,Customer,Partner,6,2025,2025-Q3,2025-09,20.62,52,165636,165636,0,0,0,0,0,52,1072.24
2025-09-01,Direct,Enterprise,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,10743,0,0,10743,0,0,0,0,0,0
2025-09-01,Direct,Enterprise,Leads,Inbound,2,2025,2025-Q3,2025-09,0,1000,0,0,0,1000,0,0,0,0,0
2025-09-01,Direct,Enterprise,MQL,Inbound,3,2025,2025-Q3,2025-09,0,411,0,0,0,0,411,0,0,0,0
2025-09-01,Direct,Enterprise,SQL,Inbound,4,2025,2025-Q3,2025-09,87.96,228,0,0,0,0,0,228,0,0,0
2025-09-01,Direct,Enterprise,Opportunity,Inbound,5,2025,2025-Q3,2025-09,87.96,140,4191088,0,0,0,0,0,140,0,0
2025-09-01,Direct,Enterprise,Customer,Inbound,6,2025,2025-Q3,2025-09,87.96,62,1854211,1854211,0,0,0,0,0,62,5453.52
2025-09-01,Direct,Mid-Market,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,16147,0,0,16147,0,0,0,0,0,0
2025-09-01,Direct,Mid-Market,Leads,Inbound,2,2025,2025-Q3,2025-09,0,1486,0,0,0,1486,0,0,0,0,0
2025-09-01,Direct,Mid-Market,MQL,Inbound,3,2025,2025-Q3,2025-09,0,608,0,0,0,0,608,0,0,0,0
2025-09-01,Direct,Mid-Market,SQL,Inbound,4,2025,2025-Q3,2025-09,46.64,332,0,0,0,0,0,332,0,0,0
2025-09-01,Direct,Mid-Market,Opportunity,Inbound,5,2025,2025-Q3,2025-09,46.64,200,1883837,0,0,0,0,0,200,0,0
2025-09-01,Direct,Mid-Market,Customer,Inbound,6,2025,2025-Q3,2025-09,46.64,70,657782,657782,0,0,0,0,0,70,3264.8
2025-09-01,Direct,SMB,Visitors,Inbound,1,2025,2025-Q3,2025-09,0,20156,0,0,20156,0,0,0,0,0,0
2025-09-01,Direct,SMB,Leads,Inbound,2,2025,2025-Q3,2025-09,0,1825,0,0,0,1825,0,0,0,0,0
2025-09-01,Direct,SMB,MQL,Inbound,3,2025,2025-Q3,2025-09,0,776,0,0,0,0,776,0,0,0,0
2025-09-01,Direct,SMB,SQL,Inbound,4,2025,2025-Q3,2025-09,21.36,420,0,0,0,0,0,420,0,0,0
2025-09-01,Direct,SMB,Opportunity,Inbound,5,2025,2025-Q3,2025-09,21.36,258,777054,0,0,0,0,0,258,0,0
2025-09-01,Direct,SMB,Customer,Inbound,6,2025,2025-Q3,2025-09,21.36,83,249524,249524,0,0,0,0,0,83,1772.88
2025-10-01,Paid Search,Enterprise,Visitors,Paid,1,2025,2025-Q4,2025-10,0,13370,0,0,13370,0,0,0,0,0,0
2025-10-01,Paid Search,Enterprise,Leads,Paid,2,2025,2025-Q4,2025-10,0,1422,0,0,0,1422,0,0,0,0,0
2025-10-01,Paid Search,Enterprise,MQL,Paid,3,2025,2025-Q4,2025-10,0,598,0,0,0,0,598,0,0,0,0
2025-10-01,Paid Search,Enterprise,SQL,Paid,4,2025,2025-Q4,2025-10,84.21,326,0,0,0,0,0,326,0,0,0
2025-10-01,Paid Search,Enterprise,Opportunity,Paid,5,2025,2025-Q4,2025-10,84.21,195,5689612,0,0,0,0,0,195,0,0
2025-10-01,Paid Search,Enterprise,Customer,Paid,6,2025,2025-Q4,2025-10,84.21,87,2534136,2534136,0,0,0,0,0,87,7326.27
2025-10-01,Paid Search,Mid-Market,Visitors,Paid,1,2025,2025-Q4,2025-10,0,21305,0,0,21305,0,0,0,0,0,0
2025-10-01,Paid Search,Mid-Market,Leads,Paid,2,2025,2025-Q4,2025-10,0,2225,0,0,0,2225,0,0,0,0,0
2025-10-01,Paid Search,Mid-Market,MQL,Paid,3,2025,2025-Q4,2025-10,0,925,0,0,0,0,925,0,0,0,0
2025-10-01,Paid Search,Mid-Market,SQL,Paid,4,2025,2025-Q4,2025-10,46.5,490,0,0,0,0,0,490,0,0,0
2025-10-01,Paid Search,Mid-Market,Opportunity,Paid,5,2025,2025-Q4,2025-10,46.5,308,3008986,0,0,0,0,0,308,0,0
2025-10-01,Paid Search,Mid-Market,Customer,Paid,6,2025,2025-Q4,2025-10,46.5,114,1110164,1110164,0,0,0,0,0,114,5301.0
2025-10-01,Paid Search,SMB,Visitors,Paid,1,2025,2025-Q4,2025-10,0,26423,0,0,26423,0,0,0,0,0,0
2025-10-01,Paid Search,SMB,Leads,Paid,2,2025,2025-Q4,2025-10,0,2797,0,0,0,2797,0,0,0,0,0
2025-10-01,Paid Search,SMB,MQL,Paid,3,2025,2025-Q4,2025-10,0,1147,0,0,0,0,1147,0,0,0,0
2025-10-01,Paid Search,SMB,SQL,Paid,4,2025,2025-Q4,2025-10,21.4,617,0,0,0,0,0,617,0,0,0
2025-10-01,Paid Search,SMB,Opportunity,Paid,5,2025,2025-Q4,2025-10,21.4,397,1231244,0,0,0,0,0,397,0,0
2025-10-01,Paid Search,SMB,Customer,Paid,6,2025,2025-Q4,2025-10,21.4,133,412709,412709,0,0,0,0,0,133,2846.2
2025-10-01,Paid Social,Enterprise,Visitors,Paid,1,2025,2025-Q4,2025-10,0,15565,0,0,15565,0,0,0,0,0,0
