Week,Campaign,Device,Platform,Objective,Funnel Stage,Year,Quarter,Month,Cost,Impressions,Reach,Clicks,Conversions,Conversion Value,Video Views
2025-09-15,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,4908.95,917691,375832,4913,83,12590.63,0
2025-09-15,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,977.33,184804,69591,940,16,2385.12,0
2025-09-15,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,788.07,111817,49655,560,10,1490.11,0
2025-09-15,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,5097.69,248342,102027,759,4,3106.47,75118
2025-09-15,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,5879.98,278855,117115,928,3,2392.63,89312
2025-09-15,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,1100.26,51188,23268,149,0,0,16852
2025-09-15,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,831.76,28980,11952,89,0,0,9365
2025-09-22,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,1828.74,16408,7414,1440,125,17609.5,0
2025-09-22,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,1982.15,18845,7939,1884,132,18927.97,0
2025-09-22,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,425.45,4068,1614,382,27,3827.55,0
2025-09-22,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,318.42,2220,999,207,15,2077.18,0
2025-09-22,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,9084.5,86441,37034,2934,96,23020.77,0
2025-09-22,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,9741.16,90958,39780,3319,91,22324.34,0
2025-09-22,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,1964.45,18523,7651,640,16,3985.99,0
2025-09-22,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,1487.07,10215,3890,368,11,2705.25,0
2025-09-22,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,6958.67,395048,158130,8569,387,32538.52,0
2025-09-22,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,8045.34,446237,186614,10467,409,34146.95,0
2025-09-22,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,1602.01,90033,38799,1889,77,6325.07,0
2025-09-22,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,1227.58,49767,22269,1015,42,3530.11,0
2025-09-22,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,4607.89,461889,219755,2698,19,3541.91,147073
2025-09-22,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,4993.52,505393,216915,3394,21,3887.45,158289
2025-09-22,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,1059.52,108943,44183,683,4,690.79,33284
2025-09-22,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,802.27,62074,25783,387,0,0,18450
2025-09-22,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,6155.06,734077,325598,7006,106,9773.76,0
2025-09-22,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,6663.85,773704,312805,8020,105,9936.24,0
2025-09-22,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,1414.08,159213,66989,1542,20,1941.74,0
2025-09-22,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,1003.89,85550,33520,869,11,1036.37,0
2025-09-22,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,4163.28,292174,119716,5525,298,26575.61,0
2025-09-22,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,4802.23,341691,133494,6916,321,28227.8,0
2025-09-22,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,969.16,69870,27703,1277,59,5117.68,0
2025-09-22,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,734.52,38420,15739,676,31,2739.47,0
2025-09-22,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,5602.28,567399,243978,7973,364,30111.36,0
2025-09-22,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,6005.56,615365,241269,9184,340,27685.2,0
2025-09-22,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,1196.23,124078,45506,1755,62,4979.83,0
2025-09-22,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,964.05,75453,32214,1055,39,3112.24,0
2025-09-22,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,7095.15,151327,61040,802,20,16195.49,0
2025-09-22,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,8081.52,168608,68912,975,21,17370.68,0
2025-09-22,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,1630.47,33155,14228,180,4,3251.05,0
2025-09-22,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,1158.85,17745,7042,100,0,0,0
2025-09-22,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,2967.25,63760,26888,451,9,3897.16,0
2025-09-22,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,3424.18,74199,29360,568,9,3865.76,0
2025-09-22,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,724.78,15992,6479,115,0,0,0
2025-09-22,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,556.32,8851,3753,63,0,0,0
2025-09-22,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,3769.56,618384,269255,7233,76,5660.47,206053
2025-09-22,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,4079.91,675591,273010,8484,74,5488.13,221458
2025-09-22,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,803.94,129881,48130,1532,13,904.44,38947
2025-09-22,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,655,82739,32357,963,8,557.24,25779
2025-09-22,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,4286.51,834198,340699,4049,81,11904.09,0
2025-09-22,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,4944.9,971784,411241,5137,89,12883.71,0
2025-09-22,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,924.69,177615,77250,836,12,1754.7,0
2025-09-22,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,698.83,101465,41284,492,8,1212.77,0
2025-09-22,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,4884.36,234731,101964,698,4,3129.05,73788
2025-09-22,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,5572.12,269803,110654,908,4,3114.32,82645
2025-09-22,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,1194.22,58389,24454,176,0,0,17571
2025-09-22,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,905.72,32192,13758,95,0,0,10107
2025-09-29,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,1867.69,17794,6701,1618,144,19807.11,0
2025-09-29,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,2026.49,18783,7304,1834,135,19066.6,0
2025-09-29,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,403.68,3778,1514,326,23,3212.44,0
2025-09-29,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q3,2025-09,305.5,2161,816,207,13,1847.74,0
2025-09-29,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,7983.41,75213,29520,2652,81,19623.84,0
2025-09-29,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,9234.5,87521,36631,3294,87,21761.17,0
2025-09-29,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,1981.35,18234,7790,616,17,4213.26,0
2025-09-29,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q3,2025-09,1501.38,10037,4576,327,9,2287.66,0
2025-09-29,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,7120.21,395860,186506,8434,397,32744.96,0
2025-09-29,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,7619.28,431780,187572,9744,370,31268.42,0
2025-09-29,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,1637.18,93527,39247,1993,79,6606.03,0
2025-09-29,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q3,2025-09,1318.95,54504,23402,1146,47,3749.89,0
2025-09-29,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,4707.77,497846,196496,3221,23,4241.39,155864
2025-09-29,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,5107.21,507959,205334,3546,20,3734.55,165460
2025-09-29,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,1017.1,101907,43133,629,3,544.67,34474
2025-09-29,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q3,2025-09,769.5,57750,22190,374,0,0,19209
2025-09-29,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,5467.24,613182,248166,6101,91,8795.74,0
2025-09-29,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,6248.29,706371,300259,7602,94,9023.95,0
2025-09-29,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,1342.01,154861,67697,1483,18,1702.37,0
2025-09-29,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q3,2025-09,1026.89,85384,40369,795,11,1068.21,0
2025-09-29,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,3945.62,285480,137713,5264,278,24011.2,0
2025-09-29,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,4274.36,300607,136317,5926,257,22856.4,0
2025-09-29,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,907.72,64540,27361,1191,53,4664.88,0
2025-09-29,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q3,2025-09,740.7,39473,17631,719,33,2778.12,0
2025-09-29,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,5252.06,544560,219522,7814,342,27706.17,0
2025-09-29,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,5695.41,573515,244133,8974,324,26673.58,0
2025-09-29,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,1147.98,113288,50286,1569,57,4838.61,0
2025-09-29,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q3,2025-09,856.93,63255,25920,909,32,2670.06,0
2025-09-29,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,6813.08,137379,49923,756,18,15471.48,0
2025-09-29,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,7197.21,146860,57049,869,17,14321.09,0
2025-09-29,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,1546.74,31929,12846,170,4,3264.71,0
2025-09-29,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,1261.65,18907,9036,98,0,0,0
2025-09-29,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,2811.04,61859,27297,431,9,3797.09,0
2025-09-29,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,3249.3,70004,32345,515,9,3971.07,0
2025-09-29,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,646.84,14089,5351,99,0,0,0
2025-09-29,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q3,2025-09,528.07,8574,3434,58,0,0,0
2025-09-29,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,3574.27,598581,252701,6773,70,4927.73,179437
2025-09-29,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,4074.22,660654,285355,8038,71,5153.6,208801
2025-09-29,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,821.77,130190,59455,1396,11,812.33,42615
2025-09-29,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q3,2025-09,628.63,74508,31169,836,7,519.93,23925
2025-09-29,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,4431.89,841311,315377,4209,87,12992.77,0
2025-09-29,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,4749.3,911728,322804,4959,84,12413.11,0
2025-09-29,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,1006.04,196592,72588,951,16,2318.22,0
2025-09-29,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q3,2025-09,771.96,108721,47630,513,9,1355.17,0
2025-09-29,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,4934.59,240503,96221,742,4,3118.83,73498
2025-09-29,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,5349.61,253864,105582,779,3,2405.46,86441
2025-09-29,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,1051.04,50878,19564,150,0,0,16187
2025-09-29,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q3,2025-09,859.02,30986,12684,94,0,0,9525
2025-10-06,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,1795.88,16063,6551,1483,128,18044.22,0
2025-10-06,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,2070.23,19457,7431,1950,146,20408.34,0
2025-10-06,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,412.95,3802,1478,341,26,3698.27,0
2025-10-06,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,293.41,1953,781,170,11,1611.11,0
2025-10-06,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,8816.04,80597,34375,2548,86,21461.78,0
2025-10-06,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,8874.24,82114,30995,3004,80,19702.87,0
2025-10-06,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,1882.55,17715,7170,613,18,4416.21,0
2025-10-06,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,1535.13,10814,4089,368,11,2633.75,0
2025-10-06,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,7198.48,425665,167464,8726,411,32417.84,0
2025-10-06,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,7808.06,451136,182430,10651,418,33443.95,0
2025-10-06,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,1573.98,88908,37391,1860,72,5910.8,0
2025-10-06,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,1175.69,49700,19721,1077,40,3226.78,0
2025-10-06,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,4525.65,449035,185452,2807,20,3640.96,135913
2025-10-06,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,5158.08,540906,215459,3831,23,4109.71,161369
2025-10-06,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,1104.29,112494,45861,716,6,1087.93,34812
2025-10-06,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,778.51,57793,23531,364,0,0,18580
2025-10-06,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,6044.55,687275,301214,6642,103,9870.22,0
2025-10-06,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,6478.42,749072,296693,8265,104,9788.94,0
2025-10-06,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,1290.07,150911,55496,1493,18,1686.92,0
2025-10-06,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,1040.1,91087,34826,932,12,1103.03,0
2025-10-06,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,4041.09,295372,119530,5607,301,25743.11,0
2025-10-06,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,4337.11,321521,131582,6683,298,25093.5,0
2025-10-06,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,872.16,63474,27061,1154,51,4570.88,0
2025-10-06,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,659.42,35953,14341,685,30,2664.14,0
2025-10-06,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q4,2025-10,5045.91,511909,219109,7159,309,25353.64,0
2025-10-06,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q4,2025-10,5825.76,618490,247457,9892,366,29957.35,0
2025-10-06,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q4,2025-10,1233.65,128348,54087,1824,71,5705.33,0
2025-10-06,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q4,2025-10,878.72,66118,28111,936,34,2782.17,0
2025-10-06,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,6885.91,141827,64402,758,19,15941.68,0
2025-10-06,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,7467.14,155319,64769,951,18,15381.72,0
2025-10-06,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,1467.71,30006,11564,174,4,3204.92,0
2025-10-06,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,1198.95,18246,7379,104,0,0,0
2025-10-06,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,2844.52,61175,25939,438,8,3471.33,0
2025-10-06,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,3083.62,67264,29281,522,10,4258.81,0
2025-10-06,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,621.35,13198,5968,90,0,0,0
2025-10-06,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q4,2025-10,501.67,8017,3280,57,0,0,0
2025-10-06,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q4,2025-10,3433.09,561542,243393,6163,66,4732.57,174817
2025-10-06,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q4,2025-10,3918.01,651091,266544,8079,69,4894.66,197700
2025-10-06,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q4,2025-10,840.04,141130,53773,1572,13,914.34,42101
2025-10-06,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q4,2025-10,590.25,72212,27474,792,6,431.35,22289
2025-10-06,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q4,2025-10,4211.79,819788,334599,3766,80,11740.19,0
2025-10-06,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q4,2025-10,4807.63,911678,387204,4732,83,12518.87,0
2025-10-06,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q4,2025-10,967.65,185358,73613,913,13,1908.01,0
2025-10-06,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q4,2025-10,725.77,104317,43876,507,8,1175.87,0
2025-10-06,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q4,2025-10,5044.4,239261,94332,707,4,3203.52,75585
2025-10-06,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q4,2025-10,5473.98,263070,105271,849,4,3212.72,81258
2025-10-06,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q4,2025-10,1090.83,51342,21230,146,0,0,16411
2025-10-06,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q4,2025-10,825.79,29088,10770,87,0,0,9132
2025-10-13,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,1708.51,15669,6677,1333,114,16247.7,0
2025-10-13,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,1831.6,17071,7515,1652,114,15938.31,0
2025-10-13,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,392.94,3690,1542,338,22,3059.57,0
2025-10-13,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q4,2025-10,317.32,2232,969,201,15,2069.62,0
2025-10-13,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,8394.9,78350,32009,2738,90,21911.99,0
2025-10-13,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,8993.36,81446,38667,3098,85,21296.74,0
2025-10-13,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,1812.69,16086,7084,537,15,3841.48,0
2025-10-13,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q4,2025-10,1370.99,9111,3658,319,9,2286.44,0
2025-10-13,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,6407.75,357190,151155,7533,347,28676.37,0
2025-10-13,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,7421.39,416740,184100,9507,378,31056.1,0
2025-10-13,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,1692.84,96406,43526,1945,81,6637.74,0
2025-10-13,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q4,2025-10,1299.29,53585,22657,1054,44,3670.52,0
2025-10-13,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,4583.96,468164,203851,2843,19,3491.99,146550
2025-10-13,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,4971.43,512377,204898,3333,19,3457.81,155725
2025-10-13,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,990.08,103709,38599,639,5,863.76,30976
2025-10-13,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q4,2025-10,798.17,62540,24839,376,0,0,19597
2025-10-13,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,5753.74,670902,277242,6646,99,9330.14,0
2025-10-13,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,6555.87,740383,317502,7961,102,9807.37,0
2025-10-13,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,1322.48,145251,64844,1377,18,1790.07,0
2025-10-13,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q4,2025-10,1001.68,82947,33986,818,10,973.22,0
2025-10-13,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,3849.26,274749,119098,5411,288,25130.43,0
2025-10-13,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,4446.46,323070,130782,6825,311,26705.17,0
2025-10-13,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,950.98,69794,29365,1238,58,4945.74,0
2025-10-13,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q4,2025-10,722.65,38243,16367,700,32,2789.29,0
