Week,Platform,Post Type,Platform Group,Format Group,Year,Quarter,Month,Posts,Impressions,Reach,Engagements,Likes,Comments,Shares,Saves,Link Clicks,Followers Gained,Followers Lost,Video Views,Mentions,Sentiment Pool
2025-09-29,Instagram,Image,Visual,Static,2025,2025-Q3,2025-09,12,182237,120147,5024,3340,446,412,333,1170,224,64,0,111,48.89
2025-09-29,Instagram,Carousel,Visual,Static,2025,2025-Q3,2025-09,9,187883,115913,7627,5145,627,741,537,747,285,86,0,85,55.72
2025-09-29,Instagram,Short Video,Visual,Video,2025,2025-Q3,2025-09,17,564537,350691,26176,18159,2121,2487,2164,2299,770,277,297011,232,132.54
2025-09-29,Instagram,Story,Visual,Ephemeral,2025,2025-Q3,2025-09,23,277061,180289,9501,6460,846,880,692,1380,411,133,0,245,145.23
2025-09-29,LinkedIn,Image,Professional,Static,2025,2025-Q3,2025-09,8,104970,66214,1758,1267,144,167,168,446,144,58,0,134,72.44
2025-09-29,LinkedIn,Carousel,Professional,Static,2025,2025-Q3,2025-09,5,80061,58325,2030,1437,204,152,185,522,103,41,0,81,30.27
2025-09-29,LinkedIn,Short Video,Professional,Video,2025,2025-Q3,2025-09,11,206930,149188,6530,4415,671,569,504,1455,303,103,134051,119,58.8
2025-09-29,LinkedIn,Long Video,Professional,Video,2025,2025-Q3,2025-09,3,41924,25501,749,526,59,85,62,142,76,29,20604,44,34.9
2025-09-29,LinkedIn,Text,Professional,Static,2025,2025-Q3,2025-09,6,42016,25865,492,351,38,46,44,163,56,22,0,97,39.16
2025-09-29,TikTok,Short Video,Short Video,Video,2025,2025-Q3,2025-09,19,1085461,700959,62324,43052,5136,5443,5350,4752,1374,577,581504,353,159.1
2025-09-29,TikTok,Story,Short Video,Ephemeral,2025,2025-Q3,2025-09,27,590602,371849,25285,17358,2098,2379,1941,2545,815,274,0,325,200.69
2025-09-29,X (Twitter),Image,Conversation,Static,2025,2025-Q3,2025-09,7,68458,46478,815,581,74,71,78,368,90,37,0,109,39.14
2025-09-29,X (Twitter),Short Video,Conversation,Video,2025,2025-Q3,2025-09,17,267216,181631,6135,4162,552,634,453,1396,467,159,142944,193,133.77
2025-09-29,X (Twitter),Text,Conversation,Static,2025,2025-Q3,2025-09,7,39731,26848,331,239,30,27,33,206,48,18,0,103,41.96
2025-09-29,YouTube,Short Video,Video,Video,2025,2025-Q3,2025-09,6,235224,168482,7943,5393,802,581,568,1563,264,93,150049,100,36.04
2025-09-29,Facebook,Image,Community,Static,2025,2025-Q3,2025-09,7,53848,38084,416,288,41,34,35,336,72,27,0,77,29.49
2025-09-29,Facebook,Carousel,Community,Static,2025,2025-Q3,2025-09,7,59742,40734,770,528,72,76,59,344,96,29,0,66,41.86
2025-09-29,Facebook,Short Video,Community,Video,2025,2025-Q3,2025-09,12,171333,109469,2283,1585,204,233,185,709,267,97,89932,172,84.78
2025-09-29,Facebook,Text,Community,Static,2025,2025-Q3,2025-09,7,31326,23131,189,134,20,15,14,220,41,12,0,90,31.06
2025-09-29,Facebook,Story,Community,Ephemeral,2025,2025-Q3,2025-09,16,74429,51342,746,500,71,73,56,369,122,40,0,187,105.22
2025-09-29,Facebook,Long Video,Community,Video,2025,2025-Q3,2025-09,2,16650,9995,130,92,10,15,11,57,30,11,8623,29,22.5
2025-10-06,Instagram,Image,Visual,Static,2025,2025-Q4,2025-10,14,245540,149685,7178,4950,645,746,544,1143,383,133,0,176,115.89
2025-10-06,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-10,9,222189,138668,8809,6340,701,829,815,882,305,122,0,146,76.01
2025-10-06,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-10,13,430598,307562,19131,13609,1900,1361,1738,2689,527,208,262665,216,109.22
2025-10-06,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-10,19,255561,154802,7505,5339,570,687,683,901,378,151,0,293,177.4
2025-10-06,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-10,7,77863,53957,1279,856,122,98,88,499,92,27,0,91,33.55
2025-10-06,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-10,7,86373,54265,2208,1472,183,211,145,367,129,38,0,60,38.11
2025-10-06,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-10,12,250564,155658,6446,4463,511,557,528,956,294,104,130378,163,94.03
2025-10-06,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-10,7,40913,27789,501,344,45,36,39,242,41,15,0,85,28.24
2025-10-06,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-10,22,1132243,810070,75147,50594,7648,6452,5894,7780,1616,536,722848,281,130.67
2025-10-06,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-10,20,457573,307079,18750,13388,1683,1506,1766,2325,607,257,0,361,203.75
2025-10-06,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-10,11,88637,52811,1016,678,77,101,65,365,130,38,0,103,65.77
2025-10-06,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-10,12,188611,119634,3494,2424,277,317,319,748,240,100,98949,214,100.95
2025-10-06,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-10,7,31622,20594,288,194,25,25,19,147,43,14,0,72,36.18
2025-10-06,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-10,7,263182,180306,10523,7085,988,1051,745,1494,440,152,156687,91,54.13
2025-10-06,Facebook,Image,Community,Static,2025,2025-Q4,2025-10,9,68504,40944,511,354,39,52,40,235,99,34,0,109,68.02
2025-10-06,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-10,5,47244,30677,495,356,42,40,49,205,56,24,0,92,40.86
2025-10-06,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-10,10,122276,87337,1498,998,151,106,108,793,136,50,77488,151,52.99
2025-10-06,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-10,2,16084,8963,109,73,7,11,7,70,23,7,9146,22,14.98
2025-10-06,Facebook,Text,Community,Static,2025,2025-Q4,2025-10,6,23305,14557,129,86,11,12,8,97,37,11,0,63,42.88
2025-10-06,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-10,12,61868,36855,511,358,38,49,44,203,76,30,0,188,105.68
2025-10-06,LinkedIn,Long Video,Professional,Video,2025,2025-Q4,2025-10,2,22718,13781,404,280,29,46,33,61,41,15,10667,30,23.72
2025-10-13,Instagram,Image,Visual,Static,2025,2025-Q4,2025-10,14,252230,168031,7300,5105,651,664,617,1267,352,133,0,235,91.82
2025-10-13,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-10,7,153646,106937,6543,4547,632,512,544,893,185,54,0,74,28.24
2025-10-13,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-10,21,684465,453387,35322,24359,3208,3443,2382,3619,1071,322,364275,203,132.11
2025-10-13,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-10,18,229527,168500,7895,5523,814,619,536,1325,299,87,0,196,67.81
2025-10-13,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-10,8,88915,56227,1558,1064,138,157,118,423,136,46,0,102,62.24
2025-10-13,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-10,6,96297,60191,2252,1621,182,191,215,395,114,47,0,101,43.19
2025-10-13,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-10,7,144946,100614,3659,2584,351,253,320,823,176,68,86707,114,58.74
2025-10-13,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-10,7,40439,25097,562,382,49,58,40,209,65,20,0,77,52.54
2025-10-13,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-10,24,1413258,906919,90312,62496,7735,8876,7242,5054,2039,712,716467,315,200.76
2025-10-13,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-10,27,599311,413847,27242,18329,2333,2439,1865,2923,905,273,0,268,141.71
2025-10-13,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-10,11,106604,65409,1212,855,96,117,104,467,149,56,0,163,94.06
2025-10-13,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-10,13,187337,130650,3789,2594,372,315,286,1173,258,84,116055,163,75.37
2025-10-13,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-10,8,43571,26378,390,278,32,37,35,173,61,22,0,120,68.5
2025-10-13,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-10,6,259884,167325,8806,6180,725,670,834,1167,271,116,138850,111,54.05
2025-10-13,Facebook,Image,Community,Static,2025,2025-Q4,2025-10,9,69990,45688,530,378,46,49,48,333,94,35,0,130,67.76
2025-10-13,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-10,7,65166,45995,737,513,72,59,60,400,85,30,0,94,37.3
2025-10-13,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-10,13,161516,109355,2286,1539,204,225,170,879,262,88,94511,152,92.97
2025-10-13,Facebook,Text,Community,Static,2025,2025-Q4,2025-10,7,31774,20909,174,125,15,14,18,150,41,18,0,115,53.49
2025-10-13,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-10,11,52902,39590,489,339,52,37,40,387,73,23,0,148,71.36
2025-10-13,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-10,4,33631,19915,256,178,22,28,20,131,59,20,18034,54,40.89
2025-10-20,Instagram,Image,Visual,Static,2025,2025-Q4,2025-10,13,190051,131950,5896,3883,607,539,387,1118,285,93,0,165,83.78
2025-10-20,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-10,11,245741,146687,10959,7592,863,1179,839,1061,370,122,0,135,86.88
2025-10-20,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-10,15,536591,336796,22452,16114,1808,1966,2114,2100,688,277,285091,247,119.4
2025-10-20,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-10,22,256864,158190,8835,6022,711,902,647,987,412,133,0,233,158.85
2025-10-20,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-10,9,102126,67113,1680,1177,147,148,143,487,134,54,0,168,84.79
2025-10-20,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-10,7,94555,65143,2311,1602,220,179,190,540,108,38,0,90,31.84
2025-10-20,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-10,12,240840,159569,7219,4925,659,678,531,1282,370,120,139622,102,64.25
2025-10-20,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-10,6,40021,26116,534,377,46,49,50,188,56,21,0,91,38.85
2025-10-20,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-10,16,974199,681515,54239,37957,5264,4063,4538,5571,1327,505,581463,233,113.16
2025-10-20,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-10,22,517468,305827,19888,14000,1477,1889,1719,1699,702,261,0,310,167.5
2025-10-20,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-10,8,68568,45337,730,503,74,56,57,417,76,25,0,115,40.93
2025-10-20,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-10,15,247693,154269,4888,3369,402,471,383,1044,352,120,133510,179,112.87
2025-10-20,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-10,8,40843,28285,388,274,36,34,33,236,39,15,0,93,26.01
2025-10-20,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-10,7,268438,201742,10068,6967,973,798,788,1701,373,127,164747,91,37.11
2025-10-20,Facebook,Image,Community,Static,2025,2025-Q4,2025-10,8,54535,35084,420,284,36,38,30,279,78,25,0,85,46.25
2025-10-20,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-10,6,53837,34155,599,407,51,55,43,248,89,30,0,68,47.65
2025-10-20,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-10,10,140030,85845,1668,1179,128,154,152,511,179,73,71714,164,81.88
2025-10-20,Facebook,Text,Community,Static,2025,2025-Q4,2025-10,7,27390,18671,165,114,15,14,12,150,35,10,0,67,31.53
2025-10-20,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-10,16,80346,51316,746,511,64,73,54,310,128,42,0,170,114.14
2025-10-20,LinkedIn,Long Video,Professional,Video,2025,2025-Q4,2025-10,3,38290,22008,645,447,44,74,53,98,64,25,17979,44,31.8
2025-10-20,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-10,1,8787,5552,76,54,6,9,7,37,5,2,4377,17,3.15
2025-10-27,Instagram,Image,Visual,Static,2025,2025-Q4,2025-10,12,217659,137905,6229,4324,507,598,516,904,306,114,0,172,95.72
2025-10-27,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-10,9,208306,135514,8619,6037,741,776,733,992,273,102,0,129,67.92
2025-10-27,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-10,16,512658,355600,24070,16585,2289,1915,1876,2974,639,215,304707,206,75.16
2025-10-27,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-10,21,279676,178138,9348,6652,778,894,843,1233,397,150,0,312,175.85
2025-10-27,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-10,7,69934,50974,1316,860,135,116,100,490,100,38,0,89,41.11
2025-10-27,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-10,7,93849,59163,2594,1777,215,275,196,451,160,53,0,81,56.73
2025-10-27,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-10,10,224281,136307,5701,4062,436,529,520,803,339,135,116540,151,77.02
2025-10-27,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-10,7,36564,24586,472,314,50,40,31,249,46,14,0,105,44.73
2025-10-27,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-10,23,1291180,852028,82433,56452,7330,7550,6119,6536,1912,620,729798,246,139.73
2025-10-27,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-10,20,440759,314144,19586,13659,1943,1618,1661,2803,582,210,0,273,109.16
2025-10-27,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-10,13,110359,72327,1473,998,141,155,107,614,188,64,0,153,105.36
2025-10-27,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-10,10,192656,135456,3478,2514,339,258,346,1146,253,90,116052,138,60.56
2025-10-27,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-10,8,36871,22386,348,234,31,36,25,169,57,18,0,86,58.19
2025-10-27,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-10,6,243261,156265,8543,5869,729,772,637,1125,337,110,134860,69,47.67
2025-10-27,Facebook,Image,Community,Static,2025,2025-Q4,2025-10,11,87366,53419,670,471,56,70,58,342,135,50,0,162,82.01
2025-10-27,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-10,6,63909,43211,678,490,62,59,68,331,71,25,0,85,29.14
2025-10-27,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-10,10,132159,100263,1808,1255,196,147,136,1027,189,60,80725,109,43.9
2025-10-27,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-10,3,24337,16261,207,142,18,23,16,63,47,16,10939,40,28.82
2025-10-27,Facebook,Text,Community,Static,2025,2025-Q4,2025-10,7,30129,18010,179,125,15,16,16,130,39,13,0,95,50.58
2025-10-27,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-10,11,67240,44836,546,399,49,47,48,321,91,35,0,168,83.81
2025-11-03,Instagram,Image,Visual,Static,2025,2025-Q4,2025-11,10,157051,114108,4338,2949,443,317,376,1059,188,70,0,151,65.85
2025-11-03,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-11,9,178092,117356,7810,5258,781,713,554,1055,256,80,0,117,61.46
2025-11-03,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-11,18,559738,353453,26600,17978,2232,2691,1862,2370,922,299,329630,193,133.33
2025-11-03,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-11,21,238253,159946,7947,5414,725,674,482,1414,308,83,0,240,110.03
2025-11-03,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-11,9,106485,67616,1660,1158,135,143,142,415,127,48,0,137,59.26
2025-11-03,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-11,5,65585,43385,1676,1150,148,151,131,322,89,32,0,77,39.26
2025-11-03,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-11,9,175490,118368,4766,3240,444,379,357,961,213,69,113453,104,38.52
2025-11-03,LinkedIn,Long Video,Professional,Video,2025,2025-Q4,2025-11,2,25529,14211,416,288,28,45,34,63,37,14,11960,26,17.8
2025-11-03,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-11,6,36367,23834,507,347,44,51,40,174,56,20,0,78,45.2
2025-11-03,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-11,21,1322627,796341,72449,51169,5460,7090,6344,4560,1925,729,679220,308,182.43
2025-11-03,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-11,29,597077,381774,27425,18566,2338,2776,1934,2657,970,303,0,301,201.69
2025-11-03,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-11,9,79569,51546,875,608,72,76,71,334,100,40,0,161,74.84
2025-11-03,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-11,15,233485,153206,4624,3144,408,418,339,1155,340,110,129336,157,82.17
2025-11-03,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-11,9,47651,30331,417,290,34,39,36,198,65,25,0,152,79.81
2025-11-03,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-11,6,289618,200161,9671,6970,885,742,949,1548,408,180,168791,107,52.75
2025-11-03,Facebook,Image,Community,Static,2025,2025-Q4,2025-11,7,49155,34405,342,233,32,24,25,304,49,17,0,119,39.55
2025-11-03,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-11,7,57905,37602,656,441,57,60,45,273,78,23,0,72,35.56
2025-11-03,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-11,12,158292,99041,1923,1307,162,171,140,696,229,75,85381,125,84.09
2025-11-03,Facebook,Text,Community,Static,2025,2025-Q4,2025-11,7,28724,19727,160,111,16,13,14,163,33,12,0,91,35.48
2025-11-03,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-11,13,63506,43481,572,389,54,49,42,352,88,29,0,146,64.82
2025-11-03,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-11,3,23166,13201,172,119,12,20,13,56,38,14,10710,43,30.43
2025-11-10,Instagram,Image,Visual,Static,2025,2025-Q4,2025-11,16,264625,174802,8278,5706,746,829,594,1174,427,137,0,161,104.91
2025-11-10,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-11,12,269370,181967,12824,8876,1045,1311,1036,1157,376,134,0,173,86.03
2025-11-10,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-11,17,623235,406232,30203,21703,2585,2530,2830,2948,765,274,356593,237,114.99
2025-11-10,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-11,24,305705,189783,10794,7502,923,977,868,1275,414,146,0,329,178.85
2025-11-10,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-11,7,71964,50967,1110,768,109,76,97,425,76,27,0,114,48.3
2025-11-10,LinkedIn,Carousel,Professional,Static,2025,2025-Q4,2025-11,7,85874,58577,2240,1501,225,194,151,540,113,38,0,108,48.35
2025-11-10,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-11,13,253508,158480,7522,5112,619,767,544,1033,412,130,157645,138,93.68
2025-11-10,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-11,6,35853,24965,453,310,42,37,39,211,44,20,0,108,44.41
2025-11-10,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-11,18,1093172,802625,68876,48167,7029,5343,4652,6163,1389,396,694674,196,67.92
2025-11-10,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-11,29,741973,470994,29821,20932,2471,2617,2522,3146,907,331,0,423,212.43
2025-11-10,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-11,10,79891,56525,1020,679,102,86,79,532,111,38,0,130,60.34
2025-11-10,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-11,11,196352,116064,3530,2486,262,347,306,642,279,101,107964,153,88.86
2025-11-10,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-11,7,32045,23570,306,207,34,26,21,232,43,15,0,113,44.49
2025-11-10,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-11,7,267785,188293,10000,6722,860,885,687,1345,406,122,148524,70,34.8
2025-11-10,Facebook,Image,Community,Static,2025,2025-Q4,2025-11,10,69109,45527,592,401,51,61,44,316,117,42,0,134,86.39
2025-11-10,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-11,7,70391,42737,761,537,58,72,68,317,93,35,0,101,55.91
2025-11-10,Facebook,Short Video,Community,Video,2025,2025-Q4,2025-11,9,130267,86533,1502,1065,133,124,137,641,187,75,73825,136,70.81
2025-11-10,Facebook,Long Video,Community,Video,2025,2025-Q4,2025-11,1,7496,6041,73,49,9,7,5,72,14,4,5629,7,3.98
2025-11-10,Facebook,Text,Community,Static,2025,2025-Q4,2025-11,7,24704,16496,158,105,15,15,10,146,39,12,0,104,56.31
2025-11-10,Facebook,Story,Community,Ephemeral,2025,2025-Q4,2025-11,12,63637,38933,573,396,45,58,44,239,97,33,0,149,95.37
2025-11-10,LinkedIn,Long Video,Professional,Video,2025,2025-Q4,2025-11,2,24851,14109,406,283,29,42,35,67,39,14,11955,24,16.9
2025-11-17,Instagram,Image,Visual,Static,2025,2025-Q4,2025-11,10,192672,119889,4927,3518,391,407,464,746,245,101,0,160,88.93
2025-11-17,Instagram,Carousel,Visual,Static,2025,2025-Q4,2025-11,7,143701,101035,5562,3765,549,379,446,878,148,59,0,113,36.84
2025-11-17,Instagram,Short Video,Visual,Video,2025,2025-Q4,2025-11,18,524859,330831,24030,16028,2182,2145,1619,3015,699,211,332842,214,106
2025-11-17,Instagram,Story,Visual,Ephemeral,2025,2025-Q4,2025-11,19,225660,154284,7260,4991,677,593,551,1239,273,104,0,342,147.98
2025-11-17,LinkedIn,Image,Professional,Static,2025,2025-Q4,2025-11,9,95511,61565,1746,1198,151,172,134,468,145,49,0,93,60.72
2025-11-17,LinkedIn,Short Video,Professional,Video,2025,2025-Q4,2025-11,10,233020,148998,6734,4826,564,657,604,1041,335,132,128732,158,69.52
2025-11-17,LinkedIn,Text,Professional,Static,2025,2025-Q4,2025-11,7,37427,26128,544,369,53,51,44,241,58,20,0,74,39.64
2025-11-17,TikTok,Short Video,Short Video,Video,2025,2025-Q4,2025-11,23,1294766,788070,81458,55137,6400,8316,5724,5436,2054,645,787625,244,166.27
2025-11-17,TikTok,Story,Short Video,Ephemeral,2025,2025-Q4,2025-11,23,458800,300258,18734,12624,1802,1546,1313,2950,545,166,0,297,123.49
2025-11-17,X (Twitter),Image,Conversation,Static,2025,2025-Q4,2025-11,12,107432,70286,1340,921,116,129,106,511,160,56,0,156,86.73
2025-11-17,X (Twitter),Short Video,Conversation,Video,2025,2025-Q4,2025-11,12,205160,147308,4196,2939,420,347,363,1329,236,84,129369,126,42.22
2025-11-17,X (Twitter),Text,Conversation,Static,2025,2025-Q4,2025-11,9,44578,29607,454,311,39,46,36,181,75,28,0,118,52.48
2025-11-17,YouTube,Short Video,Video,Video,2025,2025-Q4,2025-11,5,226269,135403,6927,4867,524,578,588,786,246,89,127062,75,31.19
2025-11-17,Facebook,Image,Community,Static,2025,2025-Q4,2025-11,10,77715,49191,577,405,44,55,52,301,107,44,0,172,68.83
2025-11-17,Facebook,Carousel,Community,Static,2025,2025-Q4,2025-11,6,56929,40107,675,473,66,57,57,351,60,22,0,78,24.29
