Month,Channel,Device,Country,Year,Quarter,Month Label,Sessions,Users,New Users,Pageviews,Bounces,Session Seconds,Goal Completions,Goal Value
2025-10-01,Referral,Desktop,United Kingdom,2025,2025-Q4,2025-10,3346,2733,1773,8899,1722,524282,66,6239.41
2025-10-01,Referral,Desktop,Germany,2025,2025-Q4,2025-10,2120,1738,1122,5580,1099,338114,41,3884.08
2025-10-01,Referral,Desktop,India,2025,2025-Q4,2025-10,2794,2308,1483,7293,1460,436130,52,5031.73
2025-10-01,Referral,Desktop,Australia,2025,2025-Q4,2025-10,1245,1015,659,3238,649,197554,27,2580.07
2025-10-01,Referral,Desktop,Canada,2025,2025-Q4,2025-10,1738,1420,920,4575,904,274014,33,3149.96
2025-10-01,Referral,Mobile,United States,2025,2025-Q4,2025-10,12051,9899,6339,25470,7121,1889143,229,21815.88
2025-10-01,Referral,Mobile,United Kingdom,2025,2025-Q4,2025-10,4097,3360,2161,8918,2453,636770,79,7582.01
2025-10-01,Referral,Mobile,Germany,2025,2025-Q4,2025-10,2643,2152,1409,5641,1537,425960,52,4935.48
2025-10-01,Referral,Mobile,India,2025,2025-Q4,2025-10,3546,2901,1857,7700,2101,553373,69,6560.01
2025-10-01,Referral,Mobile,Australia,2025,2025-Q4,2025-10,1558,1266,814,3401,911,239742,31,2943.75
2025-10-01,Referral,Mobile,Canada,2025,2025-Q4,2025-10,2152,1787,1158,4590,1282,340083,41,3939.07
2025-10-01,Referral,Tablet,United States,2025,2025-Q4,2025-10,1872,1525,989,4904,964,295484,37,3513.6
2025-10-01,Referral,Tablet,United Kingdom,2025,2025-Q4,2025-10,649,535,340,1736,338,100634,8,758.6
2025-10-01,Referral,Tablet,Germany,2025,2025-Q4,2025-10,409,335,215,1057,211,64274,0,0
2025-10-01,Referral,Tablet,India,2025,2025-Q4,2025-10,550,454,293,1443,286,86239,2,195.8
2025-10-01,Referral,Tablet,Australia,2025,2025-Q4,2025-10,250,203,134,661,126,39542,0,0
2025-10-01,Referral,Tablet,Canada,2025,2025-Q4,2025-10,341,282,178,906,174,53402,0,0
2025-10-01,Email,Desktop,United States,2025,2025-Q4,2025-10,13214,10832,2337,39143,4317,2710895,780,74007.5
2025-10-01,Email,Desktop,United Kingdom,2025,2025-Q4,2025-10,4484,3700,790,12861,1496,919230,263,25390.2
2025-10-01,Email,Desktop,Germany,2025,2025-Q4,2025-10,2899,2362,513,8464,955,591409,166,15759.61
2025-10-01,Email,Desktop,India,2025,2025-Q4,2025-10,3850,3165,681,11333,1263,786085,223,21257.65
2025-10-01,Email,Desktop,Australia,2025,2025-Q4,2025-10,1786,1461,311,5331,588,356727,107,10257.22
2025-10-01,Email,Desktop,Canada,2025,2025-Q4,2025-10,2370,1930,416,6884,786,482262,138,13168.35
2025-10-01,Email,Mobile,United States,2025,2025-Q4,2025-10,16557,13484,2947,39937,6153,3459475,981,92878.77
2025-10-01,Email,Mobile,United Kingdom,2025,2025-Q4,2025-10,5723,4668,996,13741,2131,1146015,335,31936.18
2025-10-01,Email,Mobile,Germany,2025,2025-Q4,2025-10,3685,2998,641,8982,1377,738534,221,21085.85
2025-10-01,Email,Mobile,India,2025,2025-Q4,2025-10,4705,3886,836,11083,1778,968741,270,25888.98
2025-10-01,Email,Mobile,Australia,2025,2025-Q4,2025-10,2161,1761,379,5234,808,446407,127,12044.18
2025-10-01,Email,Mobile,Canada,2025,2025-Q4,2025-10,2959,2413,523,7057,1098,616151,172,16199.1
2025-10-01,Email,Tablet,United States,2025,2025-Q4,2025-10,2521,2061,446,7259,831,521762,145,13929.95
2025-10-01,Email,Tablet,United Kingdom,2025,2025-Q4,2025-10,885,729,155,2584,293,180478,52,5007.25
2025-10-01,Email,Tablet,Germany,2025,2025-Q4,2025-10,578,469,97,1717,188,120051,35,3366.23
2025-10-01,Email,Tablet,India,2025,2025-Q4,2025-10,756,620,134,2239,250,151234,44,4165.11
2025-10-01,Email,Tablet,Australia,2025,2025-Q4,2025-10,341,276,56,1008,114,68948,22,2105.33
2025-10-01,Email,Tablet,Canada,2025,2025-Q4,2025-10,465,377,84,1345,153,96900,30,2820.94
2025-10-01,Display,Desktop,United States,2025,2025-Q4,2025-10,7739,6307,4998,11650,5509,408873,56,5391.86
2025-10-01,Display,Desktop,United Kingdom,2025,2025-Q4,2025-10,2670,2194,1737,4022,1908,145028,21,2005.85
2025-10-01,Display,Desktop,Germany,2025,2025-Q4,2025-10,1754,1428,1120,2704,1265,92316,9,853.27
2025-10-01,Display,Desktop,India,2025,2025-Q4,2025-10,2272,1866,1476,3458,1635,121286,15,1371.74
2025-10-01,Display,Desktop,Australia,2025,2025-Q4,2025-10,1024,840,659,1550,742,54500,0,0
2025-10-01,Display,Desktop,Canada,2025,2025-Q4,2025-10,1428,1160,930,2169,1017,77158,1,97.92
2025-10-01,Display,Mobile,United States,2025,2025-Q4,2025-10,9996,8180,6432,12584,8167,536146,72,6854.8
2025-10-01,Display,Mobile,United Kingdom,2025,2025-Q4,2025-10,3260,2691,2141,4011,2680,178366,27,2584.96
2025-10-01,Display,Mobile,Germany,2025,2025-Q4,2025-10,2161,1759,1393,2677,1754,116088,14,1289.36
2025-10-01,Display,Mobile,India,2025,2025-Q4,2025-10,2816,2292,1836,3460,2288,156158,23,2177.68
2025-10-01,Display,Mobile,Australia,2025,2025-Q4,2025-10,1293,1058,828,1636,1065,68656,0,0
2025-10-01,Display,Mobile,Canada,2025,2025-Q4,2025-10,1730,1426,1140,2160,1422,94371,7,663.79
2025-10-01,Display,Tablet,United States,2025,2025-Q4,2025-10,1552,1259,1003,2387,1109,84231,3,295.33
2025-10-01,Display,Tablet,United Kingdom,2025,2025-Q4,2025-10,525,433,340,795,377,27973,0,0
2025-10-01,Display,Tablet,Germany,2025,2025-Q4,2025-10,342,276,216,522,252,18152,0,0
2025-10-01,Display,Tablet,India,2025,2025-Q4,2025-10,434,353,282,655,314,23771,0,0
2025-10-01,Display,Tablet,Australia,2025,2025-Q4,2025-10,205,165,129,313,152,11152,0,0
2025-10-01,Display,Tablet,Canada,2025,2025-Q4,2025-10,272,224,179,413,195,14667,0,0
2025-11-01,Organic Search,Desktop,United States,2025,2025-Q4,2025-11,70717,57641,34575,224447,29074,12710355,2220,212371.11
2025-11-01,Organic Search,Desktop,United Kingdom,2025,2025-Q4,2025-11,23568,19315,11797,74310,9625,4268889,744,70525.83
2025-11-01,Organic Search,Desktop,Germany,2025,2025-Q4,2025-11,15287,12483,7475,47181,6219,2740307,478,46062.1
2025-11-01,Organic Search,Desktop,India,2025,2025-Q4,2025-11,20305,16548,10025,63771,8279,3719873,633,59973.77
2025-11-01,Organic Search,Desktop,Australia,2025,2025-Q4,2025-11,8862,7240,4421,27633,3625,1621908,276,26548.45
2025-11-01,Organic Search,Desktop,Canada,2025,2025-Q4,2025-11,12550,10252,6206,39385,5108,2260874,396,37441.55
2025-11-01,Organic Search,Mobile,United States,2025,2025-Q4,2025-11,86412,70831,42835,221693,40236,15536194,2693,259923
2025-11-01,Organic Search,Mobile,United Kingdom,2025,2025-Q4,2025-11,28893,23578,14327,73849,13458,5319476,909,86428.93
2025-11-01,Organic Search,Mobile,Germany,2025,2025-Q4,2025-11,18986,15545,9391,48763,8897,3407890,591,56896.15
2025-11-01,Organic Search,Mobile,India,2025,2025-Q4,2025-11,25234,20681,12627,65854,11829,4617573,803,76787.97
2025-11-01,Organic Search,Mobile,Australia,2025,2025-Q4,2025-11,11245,9199,5529,28524,5265,2027290,345,32802.68
2025-11-01,Organic Search,Mobile,Canada,2025,2025-Q4,2025-11,15859,12928,7816,41331,7427,2845914,502,48061.24
2025-11-01,Organic Search,Tablet,United States,2025,2025-Q4,2025-11,13807,11325,6803,43830,5639,2477028,427,40557.77
2025-11-01,Organic Search,Tablet,United Kingdom,2025,2025-Q4,2025-11,4563,3704,2266,14337,1850,843597,143,13482.55
2025-11-01,Organic Search,Tablet,Germany,2025,2025-Q4,2025-11,3024,2495,1517,9416,1241,549485,92,8820.22
2025-11-01,Organic Search,Tablet,India,2025,2025-Q4,2025-11,3887,3158,1902,12049,1574,713011,123,11671.44
2025-11-01,Organic Search,Tablet,Australia,2025,2025-Q4,2025-11,1726,1419,859,5361,708,313485,53,5057.83
2025-11-01,Organic Search,Tablet,Canada,2025,2025-Q4,2025-11,2468,2032,1237,7771,1016,443312,79,7606.64
2025-11-01,Paid Search,Desktop,United States,2025,2025-Q4,2025-11,28155,23023,15915,64923,13526,3946580,1199,114488.13
2025-11-01,Paid Search,Desktop,United Kingdom,2025,2025-Q4,2025-11,9480,7712,5361,22060,4495,1330895,408,38744.04
2025-11-01,Paid Search,Desktop,Germany,2025,2025-Q4,2025-11,6147,5048,3522,14347,2949,869888,259,24651.42
2025-11-01,Paid Search,Desktop,India,2025,2025-Q4,2025-11,8062,6554,4519,18741,3845,1129116,345,32930.98
2025-11-01,Paid Search,Desktop,Australia,2025,2025-Q4,2025-11,3631,2957,2061,8460,1742,511635,153,14418.85
2025-11-01,Paid Search,Desktop,Canada,2025,2025-Q4,2025-11,5068,4149,2873,11880,2438,715906,216,20828.75
2025-11-01,Paid Search,Mobile,United States,2025,2025-Q4,2025-11,34871,28678,19843,65823,19253,4924502,1456,139299.88
2025-11-01,Paid Search,Mobile,United Kingdom,2025,2025-Q4,2025-11,12020,9843,6837,23065,6549,1680425,520,49782.06
2025-11-01,Paid Search,Mobile,Germany,2025,2025-Q4,2025-11,7670,6277,4315,14553,4231,1088439,324,30879.67
2025-11-01,Paid Search,Mobile,India,2025,2025-Q4,2025-11,10177,8333,5779,19642,5535,1394173,435,41572.23
2025-11-01,Paid Search,Mobile,Australia,2025,2025-Q4,2025-11,4585,3787,2641,8795,2504,658224,196,18675.79
2025-11-01,Paid Search,Mobile,Canada,2025,2025-Q4,2025-11,6295,5123,3513,12007,3430,873536,261,24710.95
2025-11-01,Paid Search,Tablet,United States,2025,2025-Q4,2025-11,5460,4491,3101,12443,2625,781936,231,21930.74
2025-11-01,Paid Search,Tablet,United Kingdom,2025,2025-Q4,2025-11,1846,1502,1044,4297,880,258103,80,7516.74
2025-11-01,Paid Search,Tablet,Germany,2025,2025-Q4,2025-11,1179,970,677,2694,564,166580,48,4594.53
2025-11-01,Paid Search,Tablet,India,2025,2025-Q4,2025-11,1620,1333,922,3782,780,225242,71,6787.76
2025-11-01,Paid Search,Tablet,Australia,2025,2025-Q4,2025-11,696,566,392,1602,329,98018,29,2770.28
2025-11-01,Paid Search,Tablet,Canada,2025,2025-Q4,2025-11,985,804,555,2293,472,136846,41,3928.61
2025-11-01,Direct,Desktop,United States,2025,2025-Q4,2025-11,34565,28257,9381,125101,12451,7803052,1329,126273.89
2025-11-01,Direct,Desktop,United Kingdom,2025,2025-Q4,2025-11,11818,9604,3187,43445,4250,2659053,458,43635.98
2025-11-01,Direct,Desktop,Germany,2025,2025-Q4,2025-11,7601,6250,2081,27425,2708,1722615,291,27339.36
2025-11-01,Direct,Desktop,India,2025,2025-Q4,2025-11,10239,8445,2807,37711,3701,2293944,390,37386.64
2025-11-01,Direct,Desktop,Australia,2025,2025-Q4,2025-11,4453,3628,1207,16168,1588,994819,172,16358.37
2025-11-01,Direct,Desktop,Canada,2025,2025-Q4,2025-11,6243,5137,1711,22280,2253,1400043,236,22550.7
2025-11-01,Direct,Mobile,United States,2025,2025-Q4,2025-11,43111,35470,11806,128112,17685,9599131,1638,154397.93
2025-11-01,Direct,Mobile,United Kingdom,2025,2025-Q4,2025-11,14942,12249,4035,45120,6110,3249055,581,55956.81
2025-11-01,Direct,Mobile,Germany,2025,2025-Q4,2025-11,9571,7857,2621,28609,3884,2167546,370,34833.62
2025-11-01,Direct,Mobile,India,2025,2025-Q4,2025-11,12608,10282,3403,37440,5170,2805350,475,45556.13
2025-11-01,Direct,Mobile,Australia,2025,2025-Q4,2025-11,5646,4600,1530,16865,2292,1268616,220,20700.56
2025-11-01,Direct,Mobile,Canada,2025,2025-Q4,2025-11,7785,6413,2145,22990,3198,1765009,301,28513.1
2025-11-01,Direct,Tablet,United States,2025,2025-Q4,2025-11,6643,5471,1825,23923,2376,1507614,252,24034.4
2025-11-01,Direct,Tablet,United Kingdom,2025,2025-Q4,2025-11,2323,1899,628,8477,838,514814,88,8498.82
2025-11-01,Direct,Tablet,Germany,2025,2025-Q4,2025-11,1452,1190,395,5277,520,325339,59,5610.2
2025-11-01,Direct,Tablet,India,2025,2025-Q4,2025-11,1973,1615,532,7198,712,436271,75,7202.15
2025-11-01,Direct,Tablet,Australia,2025,2025-Q4,2025-11,895,728,242,3298,321,201043,37,3532.92
2025-11-01,Direct,Tablet,Canada,2025,2025-Q4,2025-11,1198,978,323,4327,431,263860,43,4107.76
2025-11-01,Social,Desktop,United States,2025,2025-Q4,2025-11,19273,15799,12081,34862,12562,1486044,217,20605.27
2025-11-01,Social,Desktop,United Kingdom,2025,2025-Q4,2025-11,6585,5398,4100,11936,4366,499926,70,6684.02
2025-11-01,Social,Desktop,Germany,2025,2025-Q4,2025-11,4221,3460,2665,7687,2784,321822,47,4499.33
2025-11-01,Social,Desktop,India,2025,2025-Q4,2025-11,5594,4578,3478,9961,3690,425384,60,5664.52
2025-11-01,Social,Desktop,Australia,2025,2025-Q4,2025-11,2540,2084,1587,4696,1681,190865,30,2873.65
2025-11-01,Social,Desktop,Canada,2025,2025-Q4,2025-11,3472,2835,2146,6222,2276,263132,39,3719.22
2025-11-01,Social,Mobile,United States,2025,2025-Q4,2025-11,23928,19513,14929,35857,17764,1817011,273,25924.75
2025-11-01,Social,Mobile,United Kingdom,2025,2025-Q4,2025-11,8318,6831,5206,12342,6255,626363,91,8662.03
2025-11-01,Social,Mobile,Germany,2025,2025-Q4,2025-11,5260,4254,3255,7863,3904,402306,59,5604.82
2025-11-01,Social,Mobile,India,2025,2025-Q4,2025-11,6951,5724,4381,10310,5198,527855,76,7218
2025-11-01,Social,Mobile,Australia,2025,2025-Q4,2025-11,3116,2535,1917,4670,2342,234161,37,3559.12
2025-11-01,Social,Mobile,Canada,2025,2025-Q4,2025-11,4307,3528,2698,6383,3248,326910,45,4257.77
2025-11-01,Social,Tablet,United States,2025,2025-Q4,2025-11,3749,3059,2325,6751,2447,285683,42,3990.87
2025-11-01,Social,Tablet,United Kingdom,2025,2025-Q4,2025-11,1289,1056,800,2350,856,97832,13,1199.45
2025-11-01,Social,Tablet,Germany,2025,2025-Q4,2025-11,835,679,521,1540,546,62650,2,197.03
2025-11-01,Social,Tablet,India,2025,2025-Q4,2025-11,1094,904,691,1981,722,83018,7,662.13
2025-11-01,Social,Tablet,Australia,2025,2025-Q4,2025-11,493,400,303,909,322,37196,0,0
2025-11-01,Social,Tablet,Canada,2025,2025-Q4,2025-11,679,557,427,1240,445,52207,0,0
2025-11-01,Referral,Desktop,United States,2025,2025-Q4,2025-11,8558,7012,4531,22424,4434,1334390,162,15368.03
2025-11-01,Referral,Desktop,United Kingdom,2025,2025-Q4,2025-11,2857,2351,1514,7332,1484,450432,54,5120.73
2025-11-01,Referral,Desktop,Germany,2025,2025-Q4,2025-11,1897,1551,992,5003,981,292366,38,3654.62
2025-11-01,Referral,Desktop,India,2025,2025-Q4,2025-11,2450,2004,1297,6459,1273,390118,48,4583.35
2025-11-01,Referral,Desktop,Australia,2025,2025-Q4,2025-11,1118,913,583,2940,578,171805,24,2307.79
2025-11-01,Referral,Desktop,Canada,2025,2025-Q4,2025-11,1553,1274,822,4136,803,244759,33,3153.69
2025-11-01,Referral,Mobile,United States,2025,2025-Q4,2025-11,10714,8659,5611,23353,6323,1692733,207,19659.82
2025-11-01,Referral,Mobile,United Kingdom,2025,2025-Q4,2025-11,3546,2915,1888,7568,2081,568895,69,6547.02
2025-11-01,Referral,Mobile,Germany,2025,2025-Q4,2025-11,2370,1948,1249,5148,1401,371441,45,4259.32
2025-11-01,Referral,Mobile,India,2025,2025-Q4,2025-11,3012,2466,1596,6420,1786,483028,55,5226.19
2025-11-01,Referral,Mobile,Australia,2025,2025-Q4,2025-11,1391,1145,739,2976,823,216855,28,2696.04
2025-11-01,Referral,Mobile,Canada,2025,2025-Q4,2025-11,1895,1537,990,4075,1119,305073,38,3641.5
2025-11-01,Referral,Tablet,United States,2025,2025-Q4,2025-11,1706,1396,899,4555,882,267564,35,3378.26
2025-11-01,Referral,Tablet,United Kingdom,2025,2025-Q4,2025-11,565,462,297,1478,291,88937,5,477.2
2025-11-01,Referral,Tablet,Germany,2025,2025-Q4,2025-11,367,299,196,984,191,56818,0,0
2025-11-01,Referral,Tablet,India,2025,2025-Q4,2025-11,479,394,254,1249,251,76519,0,0
2025-11-01,Referral,Tablet,Australia,2025,2025-Q4,2025-11,216,175,114,575,112,34195,0,0
2025-11-01,Referral,Tablet,Canada,2025,2025-Q4,2025-11,297,243,155,777,151,46737,0,0
2025-11-01,Email,Desktop,United States,2025,2025-Q4,2025-11,11911,9763,2078,35157,3937,2406977,696,66970.96
2025-11-01,Email,Desktop,United Kingdom,2025,2025-Q4,2025-11,4041,3309,714,11938,1326,822547,239,22684.23
2025-11-01,Email,Desktop,Germany,2025,2025-Q4,2025-11,2583,2113,451,7561,851,519775,151,14549.73
2025-11-01,Email,Desktop,India,2025,2025-Q4,2025-11,3434,2802,599,10106,1124,705828,202,19161.57
2025-11-01,Email,Desktop,Australia,2025,2025-Q4,2025-11,1533,1253,269,4473,509,319202,91,8763.88
2025-11-01,Email,Desktop,Canada,2025,2025-Q4,2025-11,2129,1732,372,6246,691,434603,125,11819.09
2025-11-01,Email,Mobile,United States,2025,2025-Q4,2025-11,14605,11908,2542,35355,5486,2969522,861,82627.3
2025-11-01,Email,Mobile,United Kingdom,2025,2025-Q4,2025-11,4854,3981,865,11560,1824,1009626,285,26944.91
2025-11-01,Email,Mobile,Germany,2025,2025-Q4,2025-11,3219,2631,560,7717,1222,658205,185,17842.47
2025-11-01,Email,Mobile,India,2025,2025-Q4,2025-11,4235,3459,749,10253,1587,873138,252,23927.09
2025-11-01,Email,Mobile,Australia,2025,2025-Q4,2025-11,1915,1578,335,4551,722,385677,108,10348.83
2025-11-01,Email,Mobile,Canada,2025,2025-Q4,2025-11,2683,2198,468,6518,1003,541922,158,14996.97
2025-11-01,Email,Tablet,United States,2025,2025-Q4,2025-11,2331,1906,410,6905,765,468458,135,12772.97
2025-11-01,Email,Tablet,United Kingdom,2025,2025-Q4,2025-11,778,635,138,2287,257,160738,44,4141.83
2025-11-01,Email,Tablet,Germany,2025,2025-Q4,2025-11,507,415,91,1488,168,102794,31,2956.61
2025-11-01,Email,Tablet,India,2025,2025-Q4,2025-11,662,540,121,1939,216,136580,39,3704.41
2025-11-01,Email,Tablet,Australia,2025,2025-Q4,2025-11,302,249,51,875,103,61997,21,1995.9
2025-11-01,Email,Tablet,Canada,2025,2025-Q4,2025-11,409,334,72,1209,136,83880,25,2376.05
2025-11-01,Display,Desktop,United States,2025,2025-Q4,2025-11,6967,5737,4533,10453,5026,371006,50,4775.51
2025-11-01,Display,Desktop,United Kingdom,2025,2025-Q4,2025-11,2372,1922,1516,3633,1695,128354,16,1498.76
2025-11-01,Display,Desktop,Germany,2025,2025-Q4,2025-11,1542,1270,1010,2344,1106,83344,6,579.35
2025-11-01,Display,Desktop,India,2025,2025-Q4,2025-11,2027,1641,1291,3088,1437,109313,14,1286.97
2025-11-01,Display,Desktop,Australia,2025,2025-Q4,2025-11,897,735,586,1352,640,48995,0,0
2025-11-01,Display,Desktop,Canada,2025,2025-Q4,2025-11,1250,1026,815,1912,904,67364,0,0
2025-11-01,Display,Mobile,United States,2025,2025-Q4,2025-11,8535,7036,5563,10593,7060,461729,59,5678.58
2025-11-01,Display,Mobile,United Kingdom,2025,2025-Q4,2025-11,2928,2386,1890,3625,2380,156802,25,2410.25
2025-11-01,Display,Mobile,Germany,2025,2025-Q4,2025-11,1921,1580,1245,2359,1588,103309,11,1017.95
2025-11-01,Display,Mobile,India,2025,2025-Q4,2025-11,2519,2049,1616,3174,2056,132490,19,1807.91
2025-11-01,Display,Mobile,Australia,2025,2025-Q4,2025-11,1114,920,734,1391,910,60381,0,0
2025-11-01,Display,Mobile,Canada,2025,2025-Q4,2025-11,1563,1270,993,1943,1276,82979,4,380.39
2025-11-01,Display,Tablet,United States,2025,2025-Q4,2025-11,1342,1096,864,2035,964,72477,2,193.95
2025-11-01,Display,Tablet,United Kingdom,2025,2025-Q4,2025-11,460,376,302,700,330,24685,0,0
2025-11-01,Display,Tablet,Germany,2025,2025-Q4,2025-11,297,247,194,444,217,16236,0,0
2025-11-01,Display,Tablet,India,2025,2025-Q4,2025-11,392,319,252,596,280,20887,0,0
2025-11-01,Display,Tablet,Australia,2025,2025-Q4,2025-11,172,139,104,257,129,9399,0,0
2025-11-01,Display,Tablet,Canada,2025,2025-Q4,2025-11,247,203,162,375,177,13103,0,0
2025-12-01,Organic Search,Desktop,United States,2025,2025-Q4,2025-12,72569,59621,36369,226220,29706,13258822,2262,214962.56
2025-12-01,Organic Search,Desktop,United Kingdom,2025,2025-Q4,2025-12,25160,20372,12390,79442,10129,4643772,805,76471.35
2025-12-01,Organic Search,Desktop,Germany,2025,2025-Q4,2025-12,16423,13367,8065,51742,6693,2984028,519,48724.88
2025-12-01,Organic Search,Desktop,India,2025,2025-Q4,2025-12,21043,17341,10522,66272,8732,3795150,650,62744.93
2025-12-01,Organic Search,Desktop,Australia,2025,2025-Q4,2025-12,9460,7795,4738,29141,3855,1710327,293,27945.68
2025-12-01,Organic Search,Desktop,Canada,2025,2025-Q4,2025-12,13092,10718,6490,40488,5376,2424206,402,37917.31
2025-12-01,Organic Search,Mobile,United States,2025,2025-Q4,2025-12,92814,76485,46023,240146,43432,16743604,2953,281834.76
2025-12-01,Organic Search,Mobile,United Kingdom,2025,2025-Q4,2025-12,30974,25345,15294,79711,14527,5480356,970,92813.61
2025-12-01,Organic Search,Mobile,Germany,2025,2025-Q4,2025-12,20095,16352,10055,51664,9289,3722883,629,59105.95
2025-12-01,Organic Search,Mobile,India,2025,2025-Q4,2025-12,26754,21704,13016,68758,12392,4872240,832,78997.91
2025-12-01,Organic Search,Mobile,Australia,2025,2025-Q4,2025-12,11987,9761,5938,31177,5573,2142962,380,36092.14
2025-12-01,Organic Search,Mobile,Canada,2025,2025-Q4,2025-12,16225,13453,8139,41023,7642,2957726,499,47935.74
2025-12-01,Organic Search,Tablet,United States,2025,2025-Q4,2025-12,14183,11607,7062,44120,5771,2612112,442,41708.52
2025-12-01,Organic Search,Tablet,United Kingdom,2025,2025-Q4,2025-12,5045,4136,2491,15890,2061,897537,162,15508.42
2025-12-01,Organic Search,Tablet,Germany,2025,2025-Q4,2025-12,3081,2516,1524,9522,1263,566343,97,9352.95
2025-12-01,Organic Search,Tablet,India,2025,2025-Q4,2025-12,4152,3397,2060,13038,1704,748052,127,12196.99
2025-12-01,Organic Search,Tablet,Australia,2025,2025-Q4,2025-12,1891,1545,941,6014,774,345148,61,5847.26
2025-12-01,Organic Search,Tablet,Canada,2025,2025-Q4,2025-12,2611,2132,1275,8205,1066,465430,81,7648.48
2025-12-01,Paid Search,Desktop,United States,2025,2025-Q4,2025-12,29657,24217,16845,69505,14097,4170911,1265,118710.5
2025-12-01,Paid Search,Desktop,United Kingdom,2025,2025-Q4,2025-12,10130,8363,5798,23506,4874,1417845,421,40525.83
2025-12-01,Paid Search,Desktop,Germany,2025,2025-Q4,2025-12,6360,5199,3617,14524,3056,905330,268,25817.92
2025-12-01,Paid Search,Desktop,India,2025,2025-Q4,2025-12,8532,6979,4859,19586,4062,1204905,354,33431.48
2025-12-01,Paid Search,Desktop,Australia,2025,2025-Q4,2025-12,3962,3233,2227,9383,1896,544154,171,16372.7
2025-12-01,Paid Search,Desktop,Canada,2025,2025-Q4,2025-12,5386,4428,3046,12563,2565,741988,229,21634
